method,algo,problem,lambda,mu-lambda_ratio,sigma0,alpha_mu,rescale_sigma0,BestSol_mean,BestSol_std
SOBOL,CMA,Problem8,705.1347,0.9982307,1.955125,2.238602,0.9571411,-77.30395285813344,1023.549246904839
SOBOL,CMA,Problem8,71.8088,0.202956,0.698165,2.42544,0.417802,-733.6616082673828,2119.6517118109373
SOBOL,CMA,Problem8,71.8088,0.202956,1.30852,2.29544,0.417802,-299.28613237994415,2158.018957482905
SOBOL,CMA,Problem8,71.8088,0.202956,1.30852,2.42544,0.417802,-586.5257677297742,2038.9772267834494
SOBOL,CMA,Problem8,71.8088,0.202956,1.30852,2.42544,0.92125,-706.1762186763931,2172.2548538825363
SOBOL,CMA,Problem8,71.8088,0.902941,1.30852,2.42544,0.417802,-282.3796811923728,1879.863759495041
SOBOL,CMA,Problem8,711.254,0.4084453,1.275087,3.607101,0.6809117,-425.1611356671505,1334.4170424843635
SOBOL,CMA,Problem8,711.254,0.5552958,1.879816,2.278022,0.8439796,-105.24289888224926,1436.6548871000916
SOBOL,CMA,Problem8,714.4923,0.4831034,0.5988695,3.304109,0.3331873,1.145327046394732,1323.822098586734
SOBOL,CMA,Problem8,714.4923,0.681906,1.945404,3.423225,0.08253914,-436.1705400306912,1395.016129279187
SOBOL,CMA,Problem8,719.2052,0.5890432,0.7146839,2.844521,0.735687,-252.32439607283698,1354.5093001546225
SOBOL,CMA,Problem8,719.2052,0.8031587,0.6489733,3.450674,0.5304945,217.65581223530575,960.1560260348787
SOBOL,CMA,Problem8,725.1119,0.1662587,0.8861613,3.70246,0.5751944,-452.0207917828645,1678.555207162814
SOBOL,CMA,Problem8,725.1119,0.7268644,0.8655041,2.63049,0.5194512,-110.52504770133463,1318.0227418262689
SOBOL,CMA,Problem8,732.0684,0.2540056,1.839032,1.415872,0.6196615,-251.04106424239137,1331.3012556218819
SOBOL,CMA,Problem8,732.0684,0.5377945,1.610428,3.119608,0.3398742,-452.15806883725696,1526.296294810498
SOBOL,CMA,Problem8,734.9696,0.3353474,1.519925,1.966686,0.5381481,-138.5983815697859,1616.651997302805
SOBOL,CMA,Problem8,734.9696,0.3353474,1.519925,3.830873,0.238464,-94.97325802925306,1467.3495252202943
SOBOL,CMA,Problem8,734.9696,0.3353474,1.519925,3.830873,0.5381481,161.55146789853524,1422.8716119057417
SOBOL,CMA,Problem8,734.9696,0.3353474,1.581457,3.830873,0.5381481,-186.34024633185052,1531.3645495181643
SOBOL,CMA,Problem8,734.9696,0.9764475,1.519925,3.830873,0.5381481,-153.69365286419756,1260.720931549598
SOBOL,CMA,Problem8,739.2461,0.2078244,1.020388,2.795906,0.6391439,271.22763820210974,1384.00951207801
SOBOL,CMA,Problem8,739.2461,0.9006224,1.770014,1.707998,0.7510515,-33.22297642432655,1623.8911016205584
SOBOL,CMA,Problem8,74.6594,0.125757,1.05589,0.787104,0.855486,-308.1079400205994,1961.2030234321146
SOBOL,CMA,Problem8,74.6594,0.125757,1.15357,0.787104,0.668043,-404.99224667077135,1900.149296258384
SOBOL,CMA,Problem8,74.6594,0.125757,1.15357,0.787104,0.855486,-381.77014810415795,1995.7923966936385
SOBOL,CMA,Problem8,74.6594,0.125757,1.15357,1.68267,0.855486,-390.78154369805645,1838.6980489710413
SOBOL,CMA,Problem8,74.6594,0.30315,1.15357,0.787104,0.855486,-622.9910289677966,2130.689465845346
SOBOL,CMA,Problem8,745.0623,0.1907498,0.3885991,1.288418,0.2733963,-246.8564429842395,1205.384226921576
SOBOL,CMA,Problem8,745.0623,0.1907498,0.3885991,2.377605,0.2733963,-130.01963560521042,1216.6686683640637
SOBOL,CMA,Problem8,745.0623,0.1907498,0.3885991,2.377605,0.6628151,-222.84019846956394,1117.5820528007666
SOBOL,CMA,Problem8,745.0623,0.1907498,0.8936355,2.377605,0.2733963,135.35099372616187,1802.6651940567974
SOBOL,CMA,Problem8,745.0623,0.3459208,0.3885991,2.377605,0.2733963,175.719204784884,1302.8233400481151
SOBOL,CMA,Problem8,747.9968,0.1861988,0.4532615,3.053068,0.4455603,-103.67971273461941,1462.3316536155573
SOBOL,CMA,Problem8,747.9968,0.6918462,1.638024,3.911697,0.5406203,-98.5894654212059,1370.370136744709
SOBOL,CMA,Problem8,754.7328,0.8835124,0.2165053,3.578103,0.7866426,219.70648867757316,1025.1495303234337
SOBOL,CMA,Problem8,754.7328,0.8835124,1.375657,2.616811,0.7866426,-318.0284975351494,1411.501420285608
SOBOL,CMA,Problem8,754.7328,0.8835124,1.375657,3.578103,0.7866426,-193.76824371882552,1429.1119630650967
SOBOL,CMA,Problem8,754.7328,0.8835124,1.375657,3.578103,0.8649769,-134.1777577020445,1424.936229963352
SOBOL,CMA,Problem8,754.7328,0.9611018,1.375657,3.578103,0.7866426,-315.6951584340789,982.2655645766296
SOBOL,CMA,Problem8,758.1938,0.4572586,1.92251,1.378631,0.820587,-518.817686893457,1252.500027166071
SOBOL,CMA,Problem8,758.1938,0.6097415,0.1430703,1.378631,0.820587,-60.14879756474405,965.7494408905094
SOBOL,CMA,Problem8,758.1938,0.6097415,1.92251,0.04084607,0.820587,-155.24051764280557,1315.714186871949
SOBOL,CMA,Problem8,758.1938,0.6097415,1.92251,1.378631,0.1591724,-587.6494738549354,1346.1323221171722
SOBOL,CMA,Problem8,758.1938,0.6097415,1.92251,1.378631,0.820587,-137.1980219881273,1520.1571662160004
SOBOL,CMA,Problem8,762.4985,0.7108299,0.6526847,0.006936001,0.2319554,-283.4462686660383,1211.8077085972998
SOBOL,CMA,Problem8,762.4985,0.9432299,1.184756,3.845165,0.9665671,47.86428441907055,1427.8478606405426
SOBOL,CMA,Problem8,770.5587,0.3609372,0.1677349,2.199132,0.1184239,302.27553705671045,1102.9777809105035
SOBOL,CMA,Problem8,770.5587,0.3609372,0.1677349,2.199132,0.4052413,-132.20006506681483,1234.122853508845
SOBOL,CMA,Problem8,770.5587,0.3609372,0.1677349,2.541363,0.4052413,126.39042602972451,1046.0230015520265
SOBOL,CMA,Problem8,770.5587,0.3609372,1.687966,2.199132,0.4052413,-7.721196330091357,1260.6607649141224
SOBOL,CMA,Problem8,770.5587,0.3812293,0.1677349,2.199132,0.4052413,-19.6710021272444,1239.9622633577028
SOBOL,CMA,Problem8,773.3613,0.7649402,0.264183,1.622198,0.833495,-335.7096917346643,1025.9230621985998
SOBOL,CMA,Problem8,773.3613,0.9779732,1.485643,1.59374,0.09353007,-176.37193717512346,1218.9018467644576
SOBOL,CMA,Problem8,777.9191,0.773849,0.1906422,2.860568,0.2783147,-211.494528299218,1040.7676713933483
SOBOL,CMA,Problem8,777.9191,0.773849,0.1906422,3.211454,0.2783147,-53.94508161168093,1128.5949196830293
SOBOL,CMA,Problem8,777.9191,0.773849,0.1906422,3.211454,0.3269425,-248.3671810585184,935.0789601877536
SOBOL,CMA,Problem8,777.9191,0.773849,1.860738,3.211454,0.2783147,13.74786438698838,1387.5563237476604
SOBOL,CMA,Problem8,777.9191,0.814944,0.1906422,3.211454,0.2783147,-115.75756764739472,1413.4212908506572
SOBOL,CMA,Problem8,785.7436,0.5684179,0.1575475,2.238602,0.7994136,401.878395128973,831.1990758736689
SOBOL,CMA,Problem8,785.7436,0.5684179,0.1575475,2.743495,0.7994136,-139.8475128670811,1049.2388642349006
SOBOL,CMA,Problem8,785.7436,0.5684179,0.1575475,2.743495,0.9571411,-250.3331981283024,1132.1095695766073
SOBOL,CMA,Problem8,785.7436,0.5684179,1.955125,2.743495,0.7994136,-97.2174974903141,1441.8325812893372
SOBOL,CMA,Problem8,785.7436,0.9982307,0.1575475,2.743495,0.7994136,86.2680274284505,1045.2065883000635
SOBOL,CMA,Problem8,791.9368,0.7966419,0.5340769,3.66367,0.3713802,-77.65934226669697,1530.176807841247
SOBOL,CMA,Problem8,791.9368,0.9673238,1.598843,1.176998,0.9031165,-63.003089946325645,1087.6149382215456
SOBOL,CMA,Problem8,795.7073,0.1544289,0.2434724,3.518283,0.8538424,40.33872888993962,1218.1241755318604
SOBOL,CMA,Problem8,795.7073,0.4463337,1.781126,3.097458,0.6894187,-328.3333548240586,1377.7356820134125
SOBOL,CMA,Problem8,798.0845,0.2420538,0.512389,2.388647,0.9829908,-370.1129584390761,1321.5394507595938
SOBOL,CMA,Problem8,798.0845,0.6471238,1.246111,2.821511,0.01537491,-569.2102835995742,1223.2051334582125
SOBOL,CMA,Problem8,803.5759,0.2826657,0.4184827,2.015996,0.4300623,28.936077317257844,1195.0514571539022
SOBOL,CMA,Problem8,803.5759,0.2826657,0.4184827,2.942701,0.4300623,-262.47204795184126,1381.3131355887604
SOBOL,CMA,Problem8,803.5759,0.2826657,0.4184827,2.942701,0.8749897,-410.76422343508744,1273.504175500985
SOBOL,CMA,Problem8,803.5759,0.2826657,0.7881792,2.942701,0.4300623,-91.16484754138682,1413.3447198843824
SOBOL,CMA,Problem8,803.5759,0.3205495,0.4184827,2.942701,0.4300623,-446.4187928731314,1131.7979573474086
SOBOL,CMA,Problem8,807.4396,0.5438635,0.2560654,0.3714893,0.7410165,11.083218560587405,1189.312972162145
SOBOL,CMA,Problem8,807.4396,0.5438635,0.2560654,3.976877,0.7310104,50.11118231495575,1389.8973550645474
SOBOL,CMA,Problem8,807.4396,0.5438635,0.2560654,3.976877,0.7410165,102.1286254754796,889.6697761292008
SOBOL,CMA,Problem8,807.4396,0.5438635,1.175989,3.976877,0.7410165,-123.88283611203936,1251.3586330254188
SOBOL,CMA,Problem8,807.4396,0.6507434,0.2560654,3.976877,0.7410165,-97.39338199842318,1374.7957038408317
SOBOL,CMA,Problem8,814.3026,0.1132484,0.7378361,1.4958,0.4293795,-91.13278285909736,1405.9407923005142
SOBOL,CMA,Problem8,814.3026,0.1132484,1.35223,0.5300014,0.4293795,-349.3006359912777,1528.9056300276236
SOBOL,CMA,Problem8,814.3026,0.1132484,1.35223,1.4958,0.1777298,-327.75667933883386,1397.7624033894324
SOBOL,CMA,Problem8,814.3026,0.1132484,1.35223,1.4958,0.4293795,-602.7973215000208,1633.5454775800338
SOBOL,CMA,Problem8,814.3026,0.8395196,1.35223,1.4958,0.4293795,-291.7643686914368,1337.83763758457
SOBOL,CMA,Problem8,82.7904,0.292402,0.979131,3.68568,0.126969,-778.5704714450787,2120.9890098553087
SOBOL,CMA,Problem8,82.7904,0.934266,1.4087,3.16741,0.296737,-459.3615020502353,1908.3220432505914
SOBOL,CMA,Problem8,821.4654,0.2749148,0.3458411,1.929566,0.6471134,87.94780832759427,1307.5819631876732
SOBOL,CMA,Problem8,821.4654,0.294097,1.549371,2.055615,0.4134842,-106.1942556251512,1378.0080559515911
SOBOL,CMA,Problem8,823.1221,0.6189104,1.298262,0.347498,0.7168362,-220.53795370972418,1283.2611021373227
SOBOL,CMA,Problem8,823.1221,0.6594036,1.465791,3.866043,0.554062,-102.96492886933218,1124.2948245894518
SOBOL,CMA,Problem8,830.6067,0.5169564,1.411271,3.122166,0.1062838,19.2209723488692,1273.3956943673581
SOBOL,CMA,Problem8,830.6067,0.6700833,0.8219839,1.575594,0.9794721,-62.09595248048618,1202.1642234281178
SOBOL,CMA,Problem8,832.1313,0.1620984,1.927826,1.835772,0.09646635,-245.56453478343803,1431.2104178117577
SOBOL,CMA,Problem8,832.1313,0.5109662,1.872755,2.579743,0.3182379,-306.00997913023406,1590.6784620003932
SOBOL,CMA,Problem8,837.1227,0.3759254,1.110014,3.753401,0.227642,-200.54688449126755,1458.532706650244
SOBOL,CMA,Problem8,837.1227,0.4538547,1.538602,1.11881,0.2915242,47.135292900814434,1596.4323214094868
SOBOL,CMA,Problem8,842.0403,0.739461,1.724991,1.03517,0.9116372,-106.07513906248923,1331.5558877119577
SOBOL,CMA,Problem8,842.0403,0.9555523,0.3841117,1.005599,0.6112768,148.39718400393824,1111.4984586111839
SOBOL,CMA,Problem8,850.6839,0.1279479,0.5448913,0.7420677,0.1388872,-5.08268952119029,1316.1089678209025
SOBOL,CMA,Problem8,850.6839,0.6346277,0.1972775,0.7420677,0.1388872,-470.00969578653223,1021.5519102859733
SOBOL,CMA,Problem8,850.6839,0.6346277,0.5448913,0.2987897,0.1388872,84.8878117840561,1163.9813291894307
SOBOL,CMA,Problem8,850.6839,0.6346277,0.5448913,0.7420677,0.124621,97.8646374760199,1047.941560386736
SOBOL,CMA,Problem8,850.6839,0.6346277,0.5448913,0.7420677,0.1388872,331.2181854053944,1430.6157612808472
SOBOL,CMA,Problem8,855.7476,0.1076611,0.1488811,0.1987371,0.6244519,-207.85279476341458,912.2892038937081
SOBOL,CMA,Problem8,855.7476,0.1836662,0.7074309,2.895928,0.1648462,-10.313243598383911,1461.3275727244786
SOBOL,CMA,Problem8,859.5739,0.3258394,1.735952,0.6617965,0.07542655,-272.5301208334482,1634.1354980016656
SOBOL,CMA,Problem8,859.5739,0.3258394,1.967188,0.6556087,0.07542655,-27.825360587008333,1522.5206737663727
SOBOL,CMA,Problem8,859.5739,0.3258394,1.967188,0.6617965,0.07542655,-195.21313694257253,1214.7689142133845
SOBOL,CMA,Problem8,859.5739,0.3258394,1.967188,0.6617965,0.3970799,-106.74926407845354,1544.9602802126333
SOBOL,CMA,Problem8,859.5739,0.8682007,1.967188,0.6617965,0.07542655,42.79590975571682,1191.427592599192
SOBOL,CMA,Problem8,864.077,0.1525485,1.088581,3.470114,0.06623893,-64.36197739324585,1597.6363679514623
SOBOL,CMA,Problem8,864.077,0.7798228,0.6334394,3.792503,0.1348383,-362.95547208456424,1367.0001835964254
SOBOL,CMA,Problem8,868.9188,0.5265413,0.4048125,0.4034652,0.8479647,-308.7904942362563,1023.6013040099675
SOBOL,CMA,Problem8,868.9188,0.5265413,0.4700099,0.4034652,0.5496306,121.23001022938584,1244.1104902263246
SOBOL,CMA,Problem8,868.9188,0.5265413,0.4700099,0.4034652,0.8479647,10.363098569907823,1153.3247723940008
SOBOL,CMA,Problem8,868.9188,0.5265413,0.4700099,3.02954,0.8479647,-487.7980046004799,1259.3764090262598
SOBOL,CMA,Problem8,868.9188,0.7496841,0.4700099,0.4034652,0.8479647,138.57701001538274,1020.5594858214981
SOBOL,CMA,Problem8,873.2816,0.4138937,0.280577,3.546444,0.7748933,-403.09051750642726,1511.9907745065188
SOBOL,CMA,Problem8,873.2816,0.9221366,1.172064,1.554317,0.6317034,-297.2027124281875,1196.9389258292192
SOBOL,CMA,Problem8,879.1607,0.663611,0.7727346,0.5593976,0.0550294,9.477831215317208,896.8001369688471
SOBOL,CMA,Problem8,879.1607,0.663611,0.7727346,0.5593976,0.9346222,280.921583565558,1120.0826228471938
SOBOL,CMA,Problem8,879.1607,0.663611,0.7727346,2.982514,0.0550294,-398.60902369778,1513.822050596466
SOBOL,CMA,Problem8,879.1607,0.663611,0.8541177,0.5593976,0.0550294,-39.974959749177515,1189.4770421777964
SOBOL,CMA,Problem8,879.1607,0.7609045,0.7727346,0.5593976,0.0550294,-259.1761879864617,959.6482259385158
SOBOL,CMA,Problem8,88.8625,0.254006,1.61043,1.41587,0.619662,-344.02221661711644,1949.0848151731016
SOBOL,CMA,Problem8,88.8625,0.254006,1.83903,1.41587,0.339874,-664.1627214062796,1963.0263031863042
SOBOL,CMA,Problem8,88.8625,0.254006,1.83903,1.41587,0.619662,-451.07364006623067,1854.4850932205889
SOBOL,CMA,Problem8,88.8625,0.254006,1.83903,3.11961,0.619662,-497.3345041885275,2142.9719048613765
SOBOL,CMA,Problem8,88.8625,0.537794,1.83903,1.41587,0.619662,-628.2654242954638,2317.2472640631727
SOBOL,CMA,Problem8,882.888,0.5516798,1.038662,0.4881,0.1119548,-238.37093946336591,1104.0622705967094
SOBOL,CMA,Problem8,882.888,0.5516798,1.554506,0.4881,0.1119548,-131.64687184529865,1144.0078030336438
SOBOL,CMA,Problem8,882.888,0.5516798,1.554506,0.4881,0.189292,-399.6561358761889,1229.9653587170849
SOBOL,CMA,Problem8,882.888,0.5516798,1.554506,2.736572,0.1119548,19.294190734893057,1390.9228809200783
SOBOL,CMA,Problem8,882.888,0.5935409,1.554506,0.4881,0.1119548,42.520251320353054,1128.6330714482015
SOBOL,CMA,Problem8,886.5974,0.2641336,1.758999,1.726666,0.3911587,-198.7987208336602,1462.921474376279
SOBOL,CMA,Problem8,886.5974,0.9156798,0.2135209,2.519803,0.7105811,-77.57535846399523,1115.118455006277
SOBOL,CMA,Problem8,89.2546,0.335347,1.51992,3.83087,0.538148,-53.51276923792268,1961.1010741065597
SOBOL,CMA,Problem8,89.2546,0.976447,1.58146,1.96669,0.238464,-258.09205473562844,1827.0754749644043
SOBOL,CMA,Problem8,894.1531,0.2883377,0.8741353,1.613533,0.7281541,-286.7231173147001,1143.0006460657632
SOBOL,CMA,Problem8,894.1531,0.4326839,0.3740669,3.264246,0.9299753,-81.23676684675898,1493.8788017353068
SOBOL,CMA,Problem8,896.8905,0.5293639,1.850134,1.191694,0.01363838,-408.4058519921909,1491.8798818956373
SOBOL,CMA,Problem8,896.8905,0.6050465,1.611867,0.09478794,0.4833886,-104.05666164798988,913.4780526377324
SOBOL,CMA,Problem8,904.6429,0.8835124,1.375657,3.578103,0.7866426,273.6957823338106,1393.8620047845661
SOBOL,CMA,Problem8,904.6429,0.9611018,0.2165053,2.616811,0.8649769,80.77073693357264,1017.742884006544
SOBOL,CMA,Problem8,909.6741,0.1132484,1.35223,1.4958,0.4293795,-456.71343124046274,1606.5873696934893
SOBOL,CMA,Problem8,909.6741,0.8395196,0.7378361,0.5300014,0.1777298,97.39150984216509,1019.2457686473798
SOBOL,CMA,Problem8,915.3993,0.2359775,0.629609,0.3383421,0.2537211,-280.8035533502198,1034.2436298307748
SOBOL,CMA,Problem8,915.3993,0.2359775,0.629609,0.9651765,0.2207454,-146.12342360741033,1180.447361052887
SOBOL,CMA,Problem8,915.3993,0.2359775,0.629609,0.9651765,0.2537211,-258.1730861639962,1131.5842167898
SOBOL,CMA,Problem8,915.3993,0.2359775,1.79624,0.9651765,0.2537211,8.816622476914517,1368.2351833022954
SOBOL,CMA,Problem8,915.3993,0.3705204,0.629609,0.9651765,0.2537211,-253.06641622592662,1324.4008649217387
SOBOL,CMA,Problem8,916.6984,0.2078244,1.020388,1.707998,0.6391439,-53.379328496359,1437.270095718139
SOBOL,CMA,Problem8,916.6984,0.2078244,1.020388,2.795906,0.6391439,130.0806417299779,1504.1655601169803
SOBOL,CMA,Problem8,916.6984,0.2078244,1.020388,2.795906,0.7510515,-338.34336824866745,1291.9084797708585
SOBOL,CMA,Problem8,916.6984,0.2078244,1.770014,2.795906,0.6391439,-399.3957666617261,1454.8248202945679
SOBOL,CMA,Problem8,916.6984,0.9006224,1.020388,2.795906,0.6391439,73.748464740101,1483.4396669511184
SOBOL,CMA,Problem8,922.4205,0.80847,1.661264,3.814999,0.8676364,-29.651727306106668,1578.4412552677736
SOBOL,CMA,Problem8,922.4205,0.9723593,1.508261,3.814999,0.8676364,-369.14685858101,962.6842889592209
SOBOL,CMA,Problem8,922.4205,0.9723593,1.661264,0.1787058,0.8676364,-234.45307074200207,1196.5586396519723
SOBOL,CMA,Problem8,922.4205,0.9723593,1.661264,3.814999,0.7241852,-334.6802606485642,946.634298234367
SOBOL,CMA,Problem8,922.4205,0.9723593,1.661264,3.814999,0.8676364,-352.5203942818661,1261.9228026442888
SOBOL,CMA,Problem8,930.4464,0.4471453,0.754186,3.768091,0.7653224,-407.3146873958858,1284.7885734166168
SOBOL,CMA,Problem8,930.4464,0.8774506,0.4276268,0.705622,0.3028988,344.0749351177664,1051.7490746760964
SOBOL,CMA,Problem8,934.663,0.7918307,1.436523,2.809859,0.5913292,-83.29619818145417,1495.523666259602
SOBOL,CMA,Problem8,934.663,0.7985919,0.7965015,0.8767729,0.6911711,-170.97062984274643,1067.7385598792214
SOBOL,CMA,Problem8,937.7073,0.2883377,0.3740669,1.613533,0.7281541,-72.69343913395805,1320.4805148339676
SOBOL,CMA,Problem8,937.7073,0.2883377,0.8741353,1.613533,0.7281541,-246.05873306471446,1399.3713070778333
SOBOL,CMA,Problem8,937.7073,0.2883377,0.8741353,1.613533,0.9299753,-352.3292026163789,1299.8152092249618
SOBOL,CMA,Problem8,937.7073,0.2883377,0.8741353,3.264246,0.7281541,102.25074407235239,1523.2654091970687
SOBOL,CMA,Problem8,937.7073,0.4326839,0.8741353,1.613533,0.7281541,-176.3296343469894,1252.870093444065
SOBOL,CMA,Problem8,942.9645,0.5970073,1.892303,1.31763,0.6772763,-234.32003344730012,1212.8765334095085
SOBOL,CMA,Problem8,942.9645,0.7326179,1.834044,2.932524,0.9164404,-479.37007810141915,1168.0167363592188
SOBOL,CMA,Problem8,946.738,0.1483991,0.6718209,0.9547917,0.8790616,-41.81946733147558,1445.1174689138609
SOBOL,CMA,Problem8,946.738,0.8916487,0.783057,2.409471,0.202128,-99.4375755732332,1062.3528664819996
SOBOL,CMA,Problem8,952.2343,0.5516798,1.554506,0.4881,0.1119548,-343.90659873629403,1004.2014641601551
SOBOL,CMA,Problem8,952.2343,0.5935409,1.038662,2.736572,0.189292,-91.16891522747076,1411.5437370286265
SOBOL,CMA,Problem8,956.3072,0.1170459,0.5566934,1.442901,0.1807354,-298.09066211065186,1362.3743529222031
SOBOL,CMA,Problem8,956.3072,0.3652847,0.5566934,1.442901,0.1807354,-272.5050215404531,1153.1480179214723
SOBOL,CMA,Problem8,956.3072,0.3652847,0.5566934,1.442901,0.3092157,356.04441438152895,1067.8759369063596
SOBOL,CMA,Problem8,956.3072,0.3652847,0.5566934,1.882635,0.1807354,-49.59303421342999,1349.6570612634853
SOBOL,CMA,Problem8,956.3072,0.3652847,1.28483,1.442901,0.1807354,114.47660015507911,1111.9564554095127
SOBOL,CMA,Problem8,96.8201,0.224634,1.21644,0.908675,0.699997,-376.00117586015796,2029.7592010304272
SOBOL,CMA,Problem8,96.8201,0.93844,0.325466,1.94045,0.882424,-348.4929259385688,1634.7998515403
SOBOL,CMA,Problem8,961.4703,0.103148,1.705647,2.760401,0.3453318,-78.82460889248928,1449.8903276882154
SOBOL,CMA,Problem8,961.4703,0.34926,1.197121,3.493101,0.00394249,-188.53363719063222,1286.4937845927052
SOBOL,CMA,Problem8,967.3988,0.5293639,1.611867,0.09478794,0.4833886,-488.4717991493712,1122.4407604813498
SOBOL,CMA,Problem8,967.3988,0.6050465,1.611867,0.09478794,0.01363838,120.26971406514093,1183.7332425361792
SOBOL,CMA,Problem8,967.3988,0.6050465,1.611867,0.09478794,0.4833886,150.41767143751807,1290.2952314336585
SOBOL,CMA,Problem8,967.3988,0.6050465,1.611867,1.191694,0.4833886,-208.13325727069963,1275.6085126025168
SOBOL,CMA,Problem8,967.3988,0.6050465,1.850134,0.09478794,0.4833886,108.96192612632203,1121.7607583260954
SOBOL,CMA,Problem8,973.7443,0.3903657,1.098217,0.5794948,0.04921992,-234.35399263512755,1179.5869275815232
SOBOL,CMA,Problem8,973.7443,0.3985419,1.935766,2.643097,0.464017,-257.98133375326034,1350.5911712260329
SOBOL,CMA,Problem8,975.481,0.217187,0.6627346,1.137848,0.9073949,-280.69442338165703,961.6448714095236
SOBOL,CMA,Problem8,975.481,0.217187,0.6627346,3.35179,0.05037216,-239.86863441161464,990.1711522340229
SOBOL,CMA,Problem8,975.481,0.217187,0.6627346,3.35179,0.9073949,-202.11378954177127,1437.5618684504454
SOBOL,CMA,Problem8,975.481,0.217187,1.488021,3.35179,0.9073949,-197.05273137677568,1416.513114115001
SOBOL,CMA,Problem8,975.481,0.8321034,0.6627346,3.35179,0.9073949,-3.7924602453653242,1204.8971339297475
SOBOL,CMA,Problem8,982.1371,0.1620984,1.872755,1.835772,0.09646635,-138.8505656814178,1703.5355251761305
SOBOL,CMA,Problem8,982.1371,0.1620984,1.927826,1.835772,0.09646635,55.60366575679577,1077.3623472662161
SOBOL,CMA,Problem8,982.1371,0.1620984,1.927826,1.835772,0.3182379,-241.40609438926356,1380.4563355098621
SOBOL,CMA,Problem8,982.1371,0.1620984,1.927826,2.579743,0.09646635,67.35716929970614,1284.5539655217851
