method,algo,problem,lambda,mu-lambda_ratio,sigma0,alpha_mu,rescale_sigma0,BestSol_mean,BestSol_std
SOBOL,CMA,Problem17,567.1192,0.6350678,0.658578,3.291623,0.5090141,48.92533420212207,53.81413635214596
SOBOL,CMA,Problem17,567.1192,0.6350678,0.658578,3.291623,0.8077258,53.99793454237793,44.5576620675333
SOBOL,CMA,Problem17,570.2486,0.374523,1.570611,3.540586,0.42232,63.19783124209285,62.199739665139454
SOBOL,CMA,Problem17,570.2486,0.374523,1.570611,3.709494,0.42232,55.553218085124016,56.9951859837447
SOBOL,CMA,Problem17,570.2486,0.374523,1.570611,3.709494,0.4955418,40.42637167940456,42.630504710135675
SOBOL,CMA,Problem17,570.2486,0.374523,1.743208,3.709494,0.42232,64.55827952087577,60.201757468797155
SOBOL,CMA,Problem17,570.2486,0.476686,1.570611,3.709494,0.42232,47.57261078516364,47.52544870104283
SOBOL,CMA,Problem17,577.3783,0.3734658,1.156797,0.1380073,0.9916443,44.31625605257832,40.3160917389865
SOBOL,CMA,Problem17,577.3783,0.3734658,1.156797,2.733483,0.3235379,33.04508996828695,36.546989688904155
SOBOL,CMA,Problem17,577.3783,0.3734658,1.156797,2.733483,0.9916443,48.45571666091299,56.160084847008214
SOBOL,CMA,Problem17,577.3783,0.3734658,1.355244,2.733483,0.9916443,53.85293652294254,39.94346063839138
SOBOL,CMA,Problem17,577.3783,0.7166674,1.156797,2.733483,0.9916443,53.15479203999372,60.378391277562805
SOBOL,CMA,Problem17,580.1867,0.2131023,1.818921,0.4238751,0.4479749,47.6732893595433,44.028439725509884
SOBOL,CMA,Problem17,580.1867,0.7655666,0.1179493,1.853363,0.9118586,61.093233308480315,46.754224633652164
SOBOL,CMA,Problem17,586.4268,0.6771611,1.908712,0.7597425,0.7916798,51.784412898415354,54.999351339131536
SOBOL,CMA,Problem17,586.4268,0.7275681,1.934426,0.6935107,0.4607264,46.797160462487604,46.67127556202834
SOBOL,CMA,Problem17,592.3241,0.4257606,0.1682908,0.5911802,0.6120411,54.75240530600003,51.37924424407711
SOBOL,CMA,Problem17,592.3241,0.7447657,1.751218,0.6356682,0.6005934,54.74060435545909,61.33643711166136
SOBOL,CMA,Problem17,596.8431,0.137078,0.2202601,1.756647,0.7658164,51.40160537322335,41.98740993689469
SOBOL,CMA,Problem17,596.8431,0.267348,1.338242,3.237968,0.3946726,56.255728151255276,45.00927160653542
SOBOL,CMA,Problem17,603.4692,0.6216504,0.6415154,0.8521321,0.2712096,53.076563324444365,42.670754731128696
SOBOL,CMA,Problem17,603.4692,0.6216504,0.6415154,0.8521321,0.5524414,52.14883567416924,50.68933958304633
SOBOL,CMA,Problem17,603.4692,0.6216504,0.6415154,1.142132,0.5524414,64.30493596443618,58.31300195162954
SOBOL,CMA,Problem17,603.4692,0.6216504,1.787844,0.8521321,0.5524414,50.97830806741922,48.0146089831787
SOBOL,CMA,Problem17,603.4692,0.8661077,0.6415154,0.8521321,0.5524414,51.20051773897093,48.6114431940726
SOBOL,CMA,Problem17,608.4427,0.6937006,1.679747,1.220437,0.5699418,41.49599210445823,47.879852581829724
SOBOL,CMA,Problem17,608.4427,0.7798731,1.601233,0.9345553,0.2411192,57.94179146333669,57.63093762737128
SOBOL,CMA,Problem17,609.5582,0.3808564,1.755549,0.4844501,0.4054765,59.497802824582024,49.1062553475503
SOBOL,CMA,Problem17,609.5582,0.5191281,1.138874,3.522454,0.2371649,38.556702160248186,36.237972841523025
SOBOL,CMA,Problem17,618.0534,0.3063276,0.1324072,2.957911,0.5152148,58.01240844464721,49.03709192910258
SOBOL,CMA,Problem17,618.0534,0.7584183,1.382332,3.444638,0.1527536,67.68147362222463,55.89586815225492
SOBOL,CMA,Problem17,623.1757,0.4203812,1.238203,3.754159,0.7468077,52.74429467724111,63.17685723238023
SOBOL,CMA,Problem17,623.1757,0.459183,1.807521,2.85826,0.4394948,53.62494001168393,45.4995484931529
SOBOL,CMA,Problem17,625.1976,0.4974183,1.560251,1.954859,0.3397075,64.00393734994843,59.73828822582912
SOBOL,CMA,Problem17,625.1976,0.6017831,0.7835226,1.954859,0.3397075,50.998566680683744,52.08585512615442
SOBOL,CMA,Problem17,625.1976,0.6017831,1.560251,0.3071612,0.3397075,46.07845661869562,42.403239728081125
SOBOL,CMA,Problem17,625.1976,0.6017831,1.560251,1.954859,0.3397075,64.03817623604616,60.93696597472026
SOBOL,CMA,Problem17,625.1976,0.6017831,1.560251,1.954859,0.6491213,49.28859054659275,62.422560828824324
SOBOL,CMA,Problem17,632.2547,0.5066515,0.9875035,0.649448,0.2136786,68.76908577354362,57.711768761681704
SOBOL,CMA,Problem17,632.2547,0.7253606,0.8117311,2.897916,0.3863149,53.43559997143936,33.24698932396172
SOBOL,CMA,Problem17,636.7185,0.1724478,0.8485379,3.326492,0.2868852,66.80795203482181,54.820204133372336
SOBOL,CMA,Problem17,636.7185,0.6723116,0.8485379,0.2393473,0.2868852,64.47444647390633,63.44974006488335
SOBOL,CMA,Problem17,636.7185,0.6723116,0.8485379,3.326492,0.1444047,64.82605439275343,55.258594711741715
SOBOL,CMA,Problem17,636.7185,0.6723116,0.8485379,3.326492,0.2868852,53.91023791886758,56.55984931627565
SOBOL,CMA,Problem17,636.7185,0.6723116,1.227789,3.326492,0.2868852,52.129267636397785,58.883313232146364
SOBOL,CMA,Problem17,64.391,0.150485,0.570866,2.90903,0.977074,46.955817420495386,48.5385124508346
SOBOL,CMA,Problem17,64.391,0.54182,0.830563,3.4602,0.06544,41.758355928061754,52.159511588714814
SOBOL,CMA,Problem17,640.0953,0.7663354,0.8935326,1.434887,0.705471,36.941566894963934,43.56051549118086
SOBOL,CMA,Problem17,640.0953,0.9481863,0.6168146,0.4524873,0.3729472,64.9272328124603,54.45645519815303
SOBOL,CMA,Problem17,644.5536,0.8000291,1.01043,1.96878,0.5329894,57.050786221858964,49.302039431674416
SOBOL,CMA,Problem17,644.5536,0.8369596,1.389618,1.792672,0.5443055,53.539592548504174,56.12287657011996
SOBOL,CMA,Problem17,651.9025,0.3976596,0.9306573,2.522117,0.5007956,64.29510005144387,53.88394920102426
SOBOL,CMA,Problem17,651.9025,0.4487492,1.45775,2.51183,0.8818654,67.40766802977446,61.85388147741869
SOBOL,CMA,Problem17,654.9358,0.5351609,0.8323326,2.450313,0.8331874,60.54579408668933,46.855480501612654
SOBOL,CMA,Problem17,654.9358,0.8154487,0.9110998,2.68698,0.5644615,58.16776654310739,54.205964035622564
SOBOL,CMA,Problem17,662.3853,0.1029607,0.3211242,1.56737,0.6653095,51.83423716248346,52.096019389121814
SOBOL,CMA,Problem17,662.3853,0.9340523,0.3211242,1.56737,0.292254,80.58682800782728,59.44126196503277
SOBOL,CMA,Problem17,662.3853,0.9340523,0.3211242,1.56737,0.6653095,42.40923730096337,46.43608960627368
SOBOL,CMA,Problem17,662.3853,0.9340523,0.3211242,1.738251,0.6653095,58.98033577647623,55.214303262574454
SOBOL,CMA,Problem17,662.3853,0.9340523,1.182911,1.56737,0.6653095,48.190779979307045,44.40861354525966
SOBOL,CMA,Problem17,663.6579,0.1504847,0.830563,3.460197,0.06544,45.012911302525104,52.231159390742654
SOBOL,CMA,Problem17,663.6579,0.5418197,0.5708663,3.460197,0.06544,46.17801322522055,38.46923262011955
SOBOL,CMA,Problem17,663.6579,0.5418197,0.830563,2.909032,0.06544,55.29229461864995,53.23123977447649
SOBOL,CMA,Problem17,663.6579,0.5418197,0.830563,3.460197,0.06544,52.310947033968645,55.089533795502305
SOBOL,CMA,Problem17,663.6579,0.5418197,0.830563,3.460197,0.977074,44.389910115202525,47.432268318964155
SOBOL,CMA,Problem17,671.37,0.3968368,0.6316843,3.939827,0.1088956,68.95617280520237,64.53451496272434
SOBOL,CMA,Problem17,671.37,0.9862196,1.152388,0.3801557,0.7517646,52.216512709361496,51.323617361008715
SOBOL,CMA,Problem17,673.3301,0.6554033,0.3542167,3.802444,0.3422663,62.60931135017458,46.08846868788785
SOBOL,CMA,Problem17,673.3301,0.6683287,0.3668464,3.990456,0.1724182,47.639694986378004,50.794574049403025
SOBOL,CMA,Problem17,68.9175,0.407094,0.486071,2.70654,0.524744,53.35464394695044,39.64706928522257
SOBOL,CMA,Problem17,68.9175,0.751505,0.146082,2.96649,0.0922915,53.020248008007684,48.081320760912114
SOBOL,CMA,Problem17,683.0787,0.1724478,1.227789,0.2393473,0.1444047,52.2245241040288,62.148953192152725
SOBOL,CMA,Problem17,683.0787,0.6723116,0.8485379,3.326492,0.2868852,49.60978829519734,51.471444952143734
SOBOL,CMA,Problem17,688.0437,0.116046,0.3941034,0.7643004,0.1165783,64.79547264156662,54.305266964613914
SOBOL,CMA,Problem17,688.0437,0.116046,0.3941034,0.7643004,0.4936286,55.04115393478008,50.11861657964491
SOBOL,CMA,Problem17,688.0437,0.116046,0.3941034,2.028409,0.1165783,54.712366509018416,54.23106267743423
SOBOL,CMA,Problem17,688.0437,0.116046,1.512283,0.7643004,0.1165783,45.38251178267684,48.90066341278733
SOBOL,CMA,Problem17,688.0437,0.2521854,0.3941034,0.7643004,0.1165783,65.14253095643079,54.736239177828175
SOBOL,CMA,Problem17,691.7862,0.8000291,1.01043,1.792672,0.5329894,48.1196174380188,48.96826898692587
SOBOL,CMA,Problem17,691.7862,0.8000291,1.01043,1.96878,0.5329894,48.643493014416336,48.42665141229779
SOBOL,CMA,Problem17,691.7862,0.8000291,1.01043,1.96878,0.5443055,46.245471777332554,39.489033571944866
SOBOL,CMA,Problem17,691.7862,0.8000291,1.389618,1.96878,0.5329894,55.91822415803852,47.186059090165266
SOBOL,CMA,Problem17,691.7862,0.8369596,1.01043,1.96878,0.5329894,70.46991214028465,67.05440279185619
SOBOL,CMA,Problem17,697.7647,0.5351609,0.8323326,2.450313,0.5644615,52.64768415233484,49.97125692509268
SOBOL,CMA,Problem17,697.7647,0.5351609,0.8323326,2.450313,0.8331874,52.0602741280031,53.88002291170576
SOBOL,CMA,Problem17,697.7647,0.5351609,0.8323326,2.68698,0.8331874,49.83624685507777,33.838975703943156
SOBOL,CMA,Problem17,697.7647,0.5351609,0.9110998,2.450313,0.8331874,36.104836552243775,35.65676117749661
SOBOL,CMA,Problem17,697.7647,0.8154487,0.8323326,2.450313,0.8331874,49.3766644621284,49.59944911695413
SOBOL,CMA,Problem17,699.6566,0.4666358,0.9362349,2.137308,0.1990447,45.749645789105855,49.81234933716488
SOBOL,CMA,Problem17,699.6566,0.4666358,1.063419,1.034291,0.1990447,55.16178961834213,63.33619752051376
SOBOL,CMA,Problem17,699.6566,0.4666358,1.063419,2.137308,0.1990447,65.50639914549456,56.89944734566842
SOBOL,CMA,Problem17,699.6566,0.4666358,1.063419,2.137308,0.4802977,67.4370847018683,63.13065830979746
SOBOL,CMA,Problem17,699.6566,0.7794783,1.063419,2.137308,0.1990447,48.51015081410305,51.48283813967987
SOBOL,CMA,Problem17,70.3698,0.187726,0.957393,2.22325,0.9598,61.70112489136844,57.26394640333949
SOBOL,CMA,Problem17,70.3698,0.612982,0.64117,1.45095,0.157518,82.72729349696571,55.01718208936093
SOBOL,CMA,Problem17,703.2708,0.2088238,0.8826737,1.06387,0.7702922,43.01570353051761,36.141686852409094
SOBOL,CMA,Problem17,703.2708,0.2088238,0.8826737,1.06387,0.9323399,53.3950538573567,50.07200139388055
SOBOL,CMA,Problem17,703.2708,0.2088238,0.8826737,1.877883,0.7702922,52.42962854148991,46.81774544307672
SOBOL,CMA,Problem17,703.2708,0.2088238,1.523545,1.06387,0.7702922,41.57803340672601,40.59658912494206
SOBOL,CMA,Problem17,703.2708,0.2577423,0.8826737,1.06387,0.7702922,47.78955559875104,52.551101873125944
SOBOL,CMA,Problem17,708.7166,0.3610172,1.616849,3.963476,0.923554,41.52496787374111,44.453465304393184
SOBOL,CMA,Problem17,708.7166,0.5726816,1.245173,0.5770822,0.8452756,43.70991831968806,46.64493721589266
SOBOL,CMA,Problem17,713.1844,0.6050349,1.460603,0.1491895,0.2681389,38.246706474259184,42.889914984941434
SOBOL,CMA,Problem17,713.1844,0.6050349,1.988651,0.1491895,0.01993331,63.2393233088498,59.69566009928982
SOBOL,CMA,Problem17,713.1844,0.6050349,1.988651,0.1491895,0.2681389,56.42454958392754,50.11106175044665
SOBOL,CMA,Problem17,713.1844,0.6050349,1.988651,3.722697,0.2681389,62.502176992274755,56.092247019676684
SOBOL,CMA,Problem17,713.1844,0.8879965,1.988651,0.1491895,0.2681389,61.96901754664106,58.912857694271
SOBOL,CMA,Problem17,722.6966,0.2556997,0.8209189,3.766268,0.3546772,44.496368538069845,40.342340790172784
SOBOL,CMA,Problem17,722.6966,0.7151573,0.6723832,3.271306,0.860551,38.86352515147029,32.425249781889356
SOBOL,CMA,Problem17,725.1555,0.2039851,0.4468488,0.619794,0.0647052,43.68985945198138,45.666241645610874
SOBOL,CMA,Problem17,725.1555,0.2039851,1.854477,0.619794,0.0647052,56.76177557260845,47.333328265411865
SOBOL,CMA,Problem17,725.1555,0.2039851,1.854477,0.619794,0.7340506,52.05733767416791,59.50912493646512
SOBOL,CMA,Problem17,725.1555,0.2039851,1.854477,2.153041,0.0647052,49.675925168128884,41.062661566106264
SOBOL,CMA,Problem17,725.1555,0.3873459,1.854477,0.619794,0.0647052,40.38549731722843,38.81901630408111
SOBOL,CMA,Problem17,730.6666,0.6216504,0.6415154,0.8521321,0.5524414,59.29467308213539,56.14467422376273
SOBOL,CMA,Problem17,730.6666,0.8661077,1.787844,1.142132,0.2712096,77.60274891742351,60.13690825974655
SOBOL,CMA,Problem17,736.511,0.109627,0.2915585,1.30894,0.5937159,44.49355955028035,43.59148804501096
SOBOL,CMA,Problem17,736.511,0.9314541,0.7607287,2.162199,0.6410377,34.43052983145629,46.95665892005951
SOBOL,CMA,Problem17,739.1379,0.168241,1.302192,2.491875,0.8995444,64.65529429819281,56.137142420025825
SOBOL,CMA,Problem17,739.1379,0.5493228,1.266547,0.08897809,0.9677873,57.36215153872144,55.63572771262816
SOBOL,CMA,Problem17,744.263,0.5973859,1.0247,2.277104,0.4786614,43.38433191182917,39.171789761636866
SOBOL,CMA,Problem17,744.263,0.9384701,0.3433241,2.277104,0.4786614,53.845387580099704,50.639355803237
SOBOL,CMA,Problem17,744.263,0.9384701,1.0247,1.628855,0.4786614,49.083390006666924,43.325253525877095
SOBOL,CMA,Problem17,744.263,0.9384701,1.0247,2.277104,0.4786614,45.741983768215036,53.74894222508165
SOBOL,CMA,Problem17,744.263,0.9384701,1.0247,2.277104,0.8436551,45.02329284786409,44.50288437880401
SOBOL,CMA,Problem17,75.4114,0.655403,0.366846,3.99046,0.172418,34.78712903577275,38.086574189721595
SOBOL,CMA,Problem17,75.4114,0.668329,0.354217,3.99046,0.172418,50.71397207440284,55.04088298691473
SOBOL,CMA,Problem17,75.4114,0.668329,0.366846,3.80244,0.172418,65.692153843778,70.03928258695062
SOBOL,CMA,Problem17,75.4114,0.668329,0.366846,3.99046,0.172418,33.59774390016962,40.42435369712424
SOBOL,CMA,Problem17,75.4114,0.668329,0.366846,3.99046,0.342266,57.390868998961835,52.0561463824912
SOBOL,CMA,Problem17,750.3763,0.183472,0.3172176,1.518078,0.2565098,64.86132704226165,53.125615789133626
SOBOL,CMA,Problem17,750.3763,0.6959702,0.3172176,1.202582,0.2565098,51.91236927764202,46.750075411577576
SOBOL,CMA,Problem17,750.3763,0.6959702,0.3172176,1.518078,0.2464895,58.250106052913644,46.898154794973536
SOBOL,CMA,Problem17,750.3763,0.6959702,0.3172176,1.518078,0.2565098,53.93800017942076,55.37867436801376
SOBOL,CMA,Problem17,750.3763,0.6959702,1.821929,1.518078,0.2565098,35.40756684390768,35.060339398504944
SOBOL,CMA,Problem17,754.1125,0.3327259,0.5507068,0.2814198,0.8077258,57.696837299225315,58.18883048067307
SOBOL,CMA,Problem17,754.1125,0.6350678,0.658578,3.291623,0.5090141,70.16183083369086,66.12780632694862
SOBOL,CMA,Problem17,758.5025,0.116046,0.3941034,0.7643004,0.1165783,65.99388521276046,62.676662487880776
SOBOL,CMA,Problem17,758.5025,0.2521854,1.512283,2.028409,0.4936286,58.61751057031231,54.90210780433074
SOBOL,CMA,Problem17,766.0141,0.1443256,0.6664411,0.9619669,0.9865733,60.56349071570063,51.14376852462845
SOBOL,CMA,Problem17,766.0141,0.1443256,0.6664411,3.365832,0.869049,61.515047673148395,57.156062274549804
SOBOL,CMA,Problem17,766.0141,0.1443256,0.6664411,3.365832,0.9865733,50.7772871997819,58.774562705058564
SOBOL,CMA,Problem17,766.0141,0.1443256,1.670445,3.365832,0.9865733,62.28119018157,61.633424662160635
SOBOL,CMA,Problem17,766.0141,0.8700361,0.6664411,3.365832,0.9865733,41.956640155604255,42.22215020624374
SOBOL,CMA,Problem17,769.2443,0.6634858,1.621441,1.712136,0.8249475,43.62698322871711,45.07878721082389
SOBOL,CMA,Problem17,769.2443,0.8274297,1.700421,0.1723867,0.4419091,58.96258707497949,64.09577644775739
SOBOL,CMA,Problem17,775.6744,0.2396349,1.538599,1.648676,0.3573536,68.06786958256897,55.07287297748454
SOBOL,CMA,Problem17,775.6744,0.4814642,1.505441,1.814568,0.528049,55.507121363676234,57.75745302949426
SOBOL,CMA,Problem17,780.628,0.6846471,0.9679525,0.3593081,0.2954628,43.83541119584582,45.66104701857007
SOBOL,CMA,Problem17,780.628,0.8240209,1.290417,1.162985,0.1610073,65.45432228319345,58.650780852185285
SOBOL,CMA,Problem17,784.8642,0.8642743,1.495428,0.8253996,0.005856896,52.32060937510903,57.89284500271914
SOBOL,CMA,Problem17,784.8642,0.8642743,1.495428,0.8253996,0.1214221,36.00784155238547,40.512225103050696
SOBOL,CMA,Problem17,784.8642,0.8642743,1.495428,2.281818,0.1214221,39.233594360118325,45.82697952556915
SOBOL,CMA,Problem17,784.8642,0.8642743,1.891857,0.8253996,0.1214221,41.28984563302107,39.36618911560063
SOBOL,CMA,Problem17,784.8642,0.9975273,1.495428,0.8253996,0.1214221,65.4053709369179,60.7500139452474
SOBOL,CMA,Problem17,787.9517,0.3532602,1.012649,0.4691376,0.9181676,70.17124468332139,60.0534644477842
SOBOL,CMA,Problem17,787.9517,0.3532602,1.183279,0.3776788,0.9181676,64.83150649630306,58.59203489988134
SOBOL,CMA,Problem17,787.9517,0.3532602,1.183279,0.4691376,0.08585129,45.67640564174901,50.55749291787565
SOBOL,CMA,Problem17,787.9517,0.3532602,1.183279,0.4691376,0.9181676,44.74054560736137,55.517773586294716
SOBOL,CMA,Problem17,787.9517,0.8777412,1.183279,0.4691376,0.9181676,47.833715299756356,45.0067659399204
SOBOL,CMA,Problem17,793.7172,0.4379301,0.8733716,3.642634,0.2002405,51.39393177038565,47.92461883744475
SOBOL,CMA,Problem17,793.7172,0.8326205,0.8674117,0.9913926,0.7206558,37.654838669319226,35.69458472902493
SOBOL,CMA,Problem17,800.5097,0.3514377,1.792935,2.836022,0.5766233,52.33334925120531,46.698466604861174
SOBOL,CMA,Problem17,800.5097,0.4864865,0.4790598,2.341358,0.09969904,46.81726017179258,41.36453693106716
SOBOL,CMA,Problem17,802.5825,0.2750229,0.4940148,3.672865,0.1788039,59.531147769519215,45.46344463011095
SOBOL,CMA,Problem17,802.5825,0.454861,0.4111236,1.880605,0.8896988,66.37587895135111,47.05234839076777
SOBOL,CMA,Problem17,811.5228,0.8069678,0.9239389,1.264553,0.2501522,46.877319696271044,38.178688083329064
SOBOL,CMA,Problem17,811.5228,0.8540316,0.747434,1.264553,0.2501522,45.943317538152286,37.384014890099536
SOBOL,CMA,Problem17,811.5228,0.8540316,0.9239389,1.264553,0.2501522,46.066237025222,51.532224178157826
SOBOL,CMA,Problem17,811.5228,0.8540316,0.9239389,1.264553,0.3295296,51.05118949025095,51.22651074764488
SOBOL,CMA,Problem17,811.5228,0.8540316,0.9239389,3.48819,0.2501522,51.708638216774744,57.86557384757984
SOBOL,CMA,Problem17,812.5152,0.2479912,0.3061954,2.190678,0.9411273,52.309678925854364,45.75025296613503
SOBOL,CMA,Problem17,812.5152,0.2479912,1.106507,2.190678,0.8255687,44.90746899942129,44.1339294625543
SOBOL,CMA,Problem17,812.5152,0.2479912,1.106507,2.190678,0.9411273,72.08921784453577,65.96337408635307
SOBOL,CMA,Problem17,812.5152,0.2479912,1.106507,2.616649,0.9411273,57.286759329575276,47.76870681898218
SOBOL,CMA,Problem17,812.5152,0.6484512,1.106507,2.190678,0.9411273,63.22276468737918,55.20555183690545
SOBOL,CMA,Problem17,818.1578,0.2896884,1.441908,0.184114,0.7605842,51.97614914776088,51.421583810578014
SOBOL,CMA,Problem17,818.1578,0.2896884,1.441908,0.7094493,0.3995408,49.686584296011304,51.14213683411053
SOBOL,CMA,Problem17,818.1578,0.2896884,1.441908,0.7094493,0.7605842,55.951173380804946,48.74934117073023
SOBOL,CMA,Problem17,818.1578,0.2896884,1.901408,0.7094493,0.7605842,52.210248231053356,53.58153033167547
SOBOL,CMA,Problem17,818.1578,0.8505244,1.441908,0.7094493,0.7605842,68.47871323401178,61.50350429938052
SOBOL,CMA,Problem17,82.0943,0.556354,0.433576,0.0356491,0.0346927,45.69996266234278,40.54732117288486
SOBOL,CMA,Problem17,82.0943,0.556354,1.1126,0.0356491,0.0346927,37.11320657045772,32.84844771492678
SOBOL,CMA,Problem17,82.0943,0.556354,1.1126,0.0356491,0.281006,60.644189887075626,53.56688968075686
SOBOL,CMA,Problem17,82.0943,0.556354,1.1126,1.37719,0.0346927,47.751382385863806,46.02637854262242
SOBOL,CMA,Problem17,82.0943,0.96939,1.1126,0.0356491,0.0346927,51.9708752521469,58.0794261907459
SOBOL,CMA,Problem17,822.9642,0.9166577,0.3610924,2.050185,0.3302859,61.72029457262656,59.213283145059194
SOBOL,CMA,Problem17,822.9642,0.9622031,0.8559236,2.740937,0.3481797,54.4794745818394,53.60917600236804
SOBOL,CMA,Problem17,827.0906,0.4299262,0.212421,3.851011,0.2085085,49.024013342887294,52.3608248560179
SOBOL,CMA,Problem17,827.0906,0.4299262,0.5807634,2.561691,0.2085085,55.896005570594916,54.32015741726217
SOBOL,CMA,Problem17,827.0906,0.4299262,0.5807634,3.851011,0.2085085,41.05403167063437,37.258722564951825
SOBOL,CMA,Problem17,827.0906,0.4299262,0.5807634,3.851011,0.9649417,56.15677888584202,46.54112384177537
SOBOL,CMA,Problem17,827.0906,0.6408129,0.5807634,3.851011,0.2085085,50.83190966741985,51.408111041845515
SOBOL,CMA,Problem17,831.7946,0.1661113,1.472889,3.600299,0.2280484,68.77335994343554,67.90448071477243
SOBOL,CMA,Problem17,831.7946,0.1943507,1.045587,3.035894,0.9977116,41.91903669685076,38.64938010450273
SOBOL,CMA,Problem17,838.5781,0.2039851,1.854477,0.619794,0.0647052,54.553008202773846,50.775825321586254
SOBOL,CMA,Problem17,838.5781,0.3873459,0.4468488,2.153041,0.7340506,51.5178768523485,48.33737591816773
SOBOL,CMA,Problem17,84.561,0.239635,1.50544,1.64868,0.357354,61.404653329345145,59.92658546332955
