method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
MorrisLHS,MOEAD,IDTLZ2,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3653328,0.002528431,0.009246148,0.014126182
MorrisLHS,MOEAD,IDTLZ2,3,502.7755,0.2367688,84.10042,0.5378409,90.45339,2.077839,0.3426634,0.003017327,0.011551875,0.018378388
MorrisLHS,MOEAD,IDTLZ2,3,502.7755,0.2367688,84.10042,0.6883153,34.46511,2.077839,0.3426634,0.002139522,0.006911537,0.012532711
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,106.0052,0.3414263,102.5304,1.633878,0.1764679,0.004166653,0.011786026,0.020206119
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.232119,0.1764679,0.003566051,0.025891517,0.018519454
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.1764679,0.00428188,0.011529631,0.023305695
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.2418493,0.00383362,0.012424901,0.018291366
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,106.0052,0.6503256,135.558,1.633878,0.1764679,0.003851546,0.010234191,0.015484379
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.1869909,138.2988,0.3414263,135.558,1.633878,0.1764679,0.003711608,0.012644036,0.02363565
MorrisLHS,MOEAD,IDTLZ2,3,520.6154,0.3423856,106.0052,0.3414263,135.558,1.633878,0.1764679,0.002929946,0.015934619,0.021603752
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.3046229,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.006442532,0.006031664,0.009108093
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,10.38144,0.8864149,58.5587,3.025047,0.3164215,0.005944799,0.005493713,0.010210225
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,10.38144,0.9160628,151.4881,3.025047,0.3164215,0.006467076,0.00970604,0.019245706
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,2.351609,0.3164215,0.006037258,0.005521689,0.009443705
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.005921268,0.004143556,0.008987161
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3739906,0.005925078,0.003943744,0.00818883
MorrisLHS,MOEAD,IDTLZ2,3,545.5955,0.8715743,122.4145,0.9160628,58.5587,3.025047,0.3164215,0.005601302,0.007689562,0.008558714
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.2905367,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.006278811,0.008640682,0.011385604
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,13.95163,0.3874919,30.48725,1.191546,0.1338358,0.005613322,0.009638539,0.00701127
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,143.5797,0.3874919,170.9615,1.191546,0.1338358,0.005977561,0.019311148,0.01710243
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.00556207,0.009854353,0.008517131
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.3387092,0.005366807,0.009964869,0.006591427
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.732643,0.1338358,0.005576837,0.005528403,0.005727358
MorrisLHS,MOEAD,IDTLZ2,3,574.9807,0.8593933,143.5797,0.7381674,30.48725,1.191546,0.1338358,0.005636405,0.004846024,0.005771538
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.2608391,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.006745712,0.025584196,0.026123328
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,126.6818,0.2274911,194.7247,2.15742,0.4710325,0.00700296,0.025061427,0.033725719
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,126.6818,0.3539692,110.6013,2.15742,0.4710325,0.004118412,0.023524136,0.021545189
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,126.6818,0.3539692,194.7247,1.959034,0.4710325,0.005452453,0.019582563,0.027560089
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.1183347,0.004207391,0.022197064,0.024111963
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.006451194,0.027177259,0.029391146
MorrisLHS,MOEAD,IDTLZ2,3,59.13937,0.728344,28.32479,0.3539692,194.7247,2.15742,0.4710325,0.008831194,0.02332591,0.041861926
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.20881,148.9182,0.5819946,198.342,2.028916,0.4353941,0.00694201,0.013194728,0.021188315
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,148.9182,0.5244292,198.342,2.028916,0.4353941,0.006424106,0.019238579,0.024103017
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.3954463,0.006504782,0.018047494,0.027686602
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.4353941,0.006487074,0.016291194,0.018078096
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,148.9182,0.5819946,198.342,3.869208,0.4353941,0.006464596,0.013470394,0.019737785
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,148.9182,0.5819946,95.2477,2.028916,0.4353941,0.006283682,0.010923027,0.01153723
MorrisLHS,MOEAD,IDTLZ2,3,593.7421,0.3895079,188.1481,0.5819946,198.342,2.028916,0.4353941,0.00652144,0.011720257,0.020835955
MorrisLHS,MOEAD,IDTLZ2,3,618.4714,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.007700786,0.016130564,0.021936567
MorrisLHS,MOEAD,IDTLZ2,3,651.8614,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.007705994,0.010216217,0.019640898
MorrisLHS,MOEAD,IDTLZ2,3,664.0673,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.006021807,0.016164708,0.023127421
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.7894719,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.005243104,0.007072508,0.006127565
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,51.30333,0.7640835,38.69595,1.09835,0.1297555,0.005346071,0.006347472,0.005812856
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.005198409,0.00818783,0.006794819
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.3053311,0.005161678,0.006685776,0.008693375
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,51.30333,0.8049224,38.69595,3.616691,0.1297555,0.005269035,0.003492283,0.006694286
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,51.30333,0.8049224,44.02852,1.09835,0.1297555,0.005234212,0.008413582,0.006098829
MorrisLHS,MOEAD,IDTLZ2,3,689.0125,0.801351,98.00073,0.8049224,38.69595,1.09835,0.1297555,0.005271824,0.007193188,0.006224765
MorrisLHS,MOEAD,IDTLZ2,3,709.9754,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.005998518,0.007252689,0.010462967
MorrisLHS,MOEAD,IDTLZ2,3,752.6963,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.006107821,0.009479141,0.018953179
MorrisLHS,MOEAD,IDTLZ2,3,766.6522,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.005874785,0.01725756,0.021511339
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.4972323,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.005847562,0.010148229,0.016914234
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.1893776,0.005486926,0.01474886,0.017840039
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.005528821,0.01325412,0.017473046
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,3.321178,0.2161389,0.005605808,0.014828664,0.014200336
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,176.0491,0.4244153,25.52933,2.858806,0.2161389,0.005077351,0.007709796,0.003695305
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,176.0491,0.8273979,122.8557,2.858806,0.2161389,0.005396188,0.011679894,0.015607383
MorrisLHS,MOEAD,IDTLZ2,3,785.0131,0.7688976,199.2067,0.4244153,122.8557,2.858806,0.2161389,0.005705042,0.011848474,0.018804059
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,101.9099,0.1961179,6.737146,2.601006,0.4409254,0.004986212,0.005199018,0.004677334
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,101.9099,0.7834421,20.97535,2.601006,0.4409254,0.004797349,0.005014884,0.00461207
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4260143,0.004827157,0.002447823,0.003437775
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.004965531,0.003208246,0.003995565
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,3.726022,0.4409254,0.004958674,0.002535266,0.003281206
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.5292019,114.9122,0.7834421,6.737146,2.601006,0.4409254,0.004910013,0.00291779,0.003495358
MorrisLHS,MOEAD,IDTLZ2,3,823.9934,0.6725151,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.004821427,0.002384188,0.003247046
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.601415,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.005254185,0.009425859,0.006092676
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,180.9068,0.8931655,77.75393,2.533846,0.1589636,0.005153997,0.0086588,0.009474902
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,180.9068,0.9473046,182.4,2.533846,0.1589636,0.005433532,0.011272039,0.015483395
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.005132425,0.009099525,0.010253079
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.4191192,0.005031022,0.00684147,0.008876557
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,3.795096,0.1589636,0.005499011,0.007696515,0.016108804
MorrisLHS,MOEAD,IDTLZ2,3,829.2838,0.9770963,190.185,0.9473046,77.75393,2.533846,0.1589636,0.005070972,0.007704893,0.011074804
MorrisLHS,MOEAD,IDTLZ2,3,84.85938,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.00353813,0.005691357,0.014052421
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,155.9617,0.4958842,139.5819,3.133505,0.2319326,0.005241579,0.01295155,0.015129016
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,120.3171,3.133505,0.2319326,0.005277489,0.006376687,0.012560737
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,2.344664,0.2319326,0.005888444,0.009623172,0.020484407
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.1954437,0.00564049,0.00835528,0.016821223
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.005728074,0.01122373,0.02229518
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.8246286,3.630401,0.9575057,139.5819,3.133505,0.2319326,0.005542443,0.006592414,0.012289922
MorrisLHS,MOEAD,IDTLZ2,3,865.4162,0.9112068,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.005474179,0.005431907,0.014003192
MorrisLHS,MOEAD,IDTLZ2,3,890.8983,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.004824087,0.008676561,0.009228387
MorrisLHS,MOEAD,IDTLZ2,3,913.7694,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.004897287,0.009669645,0.008579178
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,164.539,0.1036689,55.96294,2.778863,0.2857926,0.006722479,0.013553929,0.015040306
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.006342271,0.011874662,0.016398228
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.4600883,0.006411405,0.012815465,0.018744034
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,55.96294,3.539985,0.2857926,0.00749777,0.009943028,0.019495832
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.1036689,74.22139,2.778863,0.2857926,0.006989406,0.013754213,0.017282056
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.117933,25.5958,0.4007259,55.96294,2.778863,0.2857926,0.006525625,0.011963078,0.016406424
MorrisLHS,MOEAD,IDTLZ2,3,950.4864,0.3683908,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.005732038,0.011856461,0.022038435
MorrisLHS,MOEAD,IDTLZ2,3,966.8445,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.004863994,0.008515184,0.009393621
MorrisLHS,MOEAD,IDTLZ2,3,979.8442,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.004803325,0.005440949,0.007941904
SOBOL,MOEAD,DTLZ3,3,101.4972,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.2282312,8.16284902,25.50912428,0
SOBOL,MOEAD,DTLZ3,3,101.4972,0.9564088,187.0686,0.9640253,122.5943,2.889128,0.212625,8.079549476,21.75847654,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,173.1017,0.6075639,142.8941,3.476347,0.1967234,7.293093525,25.90055751,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,1.376108,0.1967234,6.894759671,20.342584,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,3.476347,0.1208813,8.040066356,23.10236199,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,3.476347,0.1967234,7.036587821,19.4554676,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,34.29554,0.6075639,41.7405,3.476347,0.1967234,5.921109779,20.47485826,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.4364218,34.29554,0.9819858,142.8941,3.476347,0.1967234,6.977966356,25.73469513,0
SOBOL,MOEAD,DTLZ3,3,123.6693,0.7478943,34.29554,0.6075639,142.8941,3.476347,0.1967234,7.752048681,25.57912473,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4522229,117.2044,0.9323365,172.6759,1.29416,0.242122,6.681237908,25.4921896,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,117.2044,0.712082,172.6759,1.29416,0.242122,6.589892903,19.03338374,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,1.29416,0.242122,6.479984576,19.99522112,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,1.29416,0.4980961,7.501488467,26.00101789,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,2.734686,0.242122,7.321722847,22.77365526,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,117.2044,0.9323365,74.62563,1.29416,0.242122,6.897889953,20.81973482,0
SOBOL,MOEAD,DTLZ3,3,141.0618,0.4637668,6.397835,0.9323365,172.6759,1.29416,0.242122,7.553369805,24.02970985,0
SOBOL,MOEAD,DTLZ3,3,146.1865,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4042046,7.089150252,19.93257428,0
SOBOL,MOEAD,DTLZ3,3,146.1865,0.9437297,177.3383,0.7861922,182.977,3.201842,0.4132978,6.91121713,19.39385357,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.201842,0.4042046,6.396598664,21.40442708,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4042046,6.629672395,20.51318154,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4132978,6.875600567,22.08466129,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,135.4527,0.2451014,182.977,3.691351,0.4042046,6.941272907,21.88336072,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,135.4527,0.7861922,132.7945,3.691351,0.4042046,5.288345667,18.74451233,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.3246352,177.3383,0.2451014,132.7945,3.691351,0.4042046,5.954890531,19.0917621,0
SOBOL,MOEAD,DTLZ3,3,172.1978,0.9437297,135.4527,0.2451014,132.7945,3.691351,0.4042046,6.27767372,20.02165284,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.1857844,73.81483,0.3606338,190.627,3.602253,0.3136178,7.448160732,20.89307032,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,157.3982,0.3606338,190.627,3.602253,0.3136178,6.719040864,26.81278359,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,2.029893,0.3136178,6.85327326,21.11055566,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3136178,7.316282747,27.24982992,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3786953,6.884632746,19.39840711,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,73.81483,0.3606338,46.9162,3.602253,0.3136178,6.026773855,18.67545645,0
SOBOL,MOEAD,DTLZ3,3,184.2275,0.2404422,73.81483,0.7363062,190.627,3.602253,0.3136178,6.44327912,21.0229128,0
SOBOL,MOEAD,DTLZ3,3,195.5696,0.4817355,72.21086,0.7652144,32.42755,1.496946,0.3748212,5.238186008,19.39889917,0
SOBOL,MOEAD,DTLZ3,3,195.5696,0.8064135,198.0164,0.2958549,160.3974,3.068925,0.2853458,6.705943605,27.63734753,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,122.9334,0.1205052,6.902975,3.40735,0.4364454,5.897658854,15.74793704,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,91.32761,0.1205052,36.0121,3.40735,0.4364454,7.613993085,18.58681189,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.3340797,6.946798856,14.23658472,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.4364454,6.175847554,19.95479998,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.770655,0.4364454,6.503295181,16.73425307,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.1097524,91.32761,0.4180047,6.902975,3.40735,0.4364454,3.567198949,9.670809275,0
SOBOL,MOEAD,DTLZ3,3,218.2019,0.5299017,91.32761,0.1205052,6.902975,3.40735,0.4364454,3.711958845,11.06887027,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,143.9356,0.5782112,122.5943,1.204707,0.2282312,17.96853484,18.42248012,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.212625,17.70681082,25.63258508,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.2282312,16.89727147,25.9026012,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,2.889128,0.2282312,17.21276164,26.85870986,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,143.9356,0.9640253,128.8062,1.204707,0.2282312,17.30375413,23.30105223,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.8130445,187.0686,0.5782112,128.8062,1.204707,0.2282312,16.13370742,19.64092834,0
SOBOL,MOEAD,DTLZ3,3,22.71746,0.9564088,143.9356,0.5782112,128.8062,1.204707,0.2282312,18.06113252,25.94500545,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.2076434,182.1835,0.3982426,89.23227,3.270295,0.4272441,5.627588926,23.67374751,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,121.8133,0.3982426,89.23227,3.270295,0.4272441,5.397336766,25.54664078,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,182.1835,0.3982426,169.626,3.270295,0.4272441,5.214625667,18.31414358,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,2.574053,0.4272441,5.807425735,25.34069662,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.1037373,7.648194443,21.76728146,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.4272441,5.778902787,20.03497885,0
SOBOL,MOEAD,DTLZ3,3,240.0341,0.3666651,182.1835,0.4586621,89.23227,3.270295,0.4272441,5.026952623,24.86671459,0
SOBOL,MOEAD,DTLZ3,3,261.6191,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.2041384,7.008513725,22.39935797,0
SOBOL,MOEAD,DTLZ3,3,261.6191,0.5652462,129.8748,0.8593249,83.20922,1.100608,0.4925116,5.073987665,17.70620986,0
SOBOL,MOEAD,DTLZ3,3,273.024,0.2505802,163.7235,0.3219355,94.8876,2.475979,0.1620957,7.525432191,24.66670859,0
SOBOL,MOEAD,DTLZ3,3,273.024,0.9311818,19.51895,0.1151729,110.5691,2.523567,0.3984762,6.612577238,21.42106309,0
SOBOL,MOEAD,DTLZ3,3,285.1298,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4811329,3.038070718,12.60649295,0
SOBOL,MOEAD,DTLZ3,3,285.1298,0.8344903,136.7266,0.3265319,72.33445,1.354977,0.4736853,4.689028059,20.1987523,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,59.02621,0.6834441,196.6081,3.551688,0.1756664,7.702075908,19.93993764,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,59.02621,0.9855121,15.45881,3.551688,0.1756664,4.729444365,11.08263104,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,1.115412,0.1756664,5.232696733,17.05281005,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,3.551688,0.1756664,7.656266804,20.37491116,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,3.551688,0.2900275,6.277524776,25.31586632,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.130053,68.34588,0.9855121,196.6081,3.551688,0.1756664,7.208067373,21.00589976,0
SOBOL,MOEAD,DTLZ3,3,302.7506,0.989262,59.02621,0.9855121,196.6081,3.551688,0.1756664,4.7068764,23.60723561,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,151.4104,0.6662373,121.5002,1.80634,0.1702109,5.410171973,21.44643256,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,151.4104,0.6662373,121.5002,3.945049,0.1702109,4.806858923,17.78451531,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,151.4104,0.6662373,121.5002,3.945049,0.4653834,4.919701965,21.84217078,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,151.4104,0.6662373,57.21342,3.945049,0.1702109,4.790686529,20.94404308,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,151.4104,0.8480188,121.5002,3.945049,0.1702109,5.229419649,21.72175443,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.6626767,193.3374,0.6662373,121.5002,3.945049,0.1702109,5.414702332,22.08618161,0
SOBOL,MOEAD,DTLZ3,3,329.58,0.8438804,151.4104,0.6662373,121.5002,3.945049,0.1702109,5.229864272,24.84510017,0
SOBOL,MOEAD,DTLZ3,3,336.8402,0.2723527,28.06988,0.2283471,60.02255,3.032505,0.3491642,5.201353656,23.29920136,0
SOBOL,MOEAD,DTLZ3,3,336.8402,0.409226,31.89052,0.9077848,25.90589,3.416743,0.1451234,4.319629826,12.61244096,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.4817355,198.0164,0.2958549,160.3974,3.068925,0.2853458,6.017640733,19.78136227,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,198.0164,0.2958549,160.3974,1.496946,0.2853458,5.663942951,23.47004146,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,198.0164,0.2958549,160.3974,3.068925,0.2853458,5.730563448,18.30366092,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,198.0164,0.2958549,160.3974,3.068925,0.3748212,5.055555129,17.58663499,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,198.0164,0.2958549,32.42755,3.068925,0.2853458,4.978897219,16.19246615,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,198.0164,0.7652144,160.3974,3.068925,0.2853458,5.182262793,21.04641901,0
SOBOL,MOEAD,DTLZ3,3,365.4526,0.8064135,72.21086,0.2958549,160.3974,3.068925,0.2853458,6.013842201,20.55955525,0
SOBOL,MOEAD,DTLZ3,3,374.2259,0.3462149,21.52203,0.1971227,28.47199,2.226825,0.3376829,5.320767922,17.92681846,0
SOBOL,MOEAD,DTLZ3,3,374.2259,0.7408716,53.92256,0.3768055,51.76678,1.006846,0.2445373,5.352234111,25.9486027,0
SOBOL,MOEAD,DTLZ3,3,398.7734,0.7015734,82.63602,0.2358911,22.53017,2.86071,0.156409,5.683520829,18.67423795,0
SOBOL,MOEAD,DTLZ3,3,398.7734,0.894669,15.2736,0.2789325,151.7053,2.660623,0.1861145,6.619532043,18.11766939,0
SOBOL,MOEAD,DTLZ3,3,412.4539,0.3462149,21.52203,0.1971227,28.47199,1.006846,0.3376829,5.048184671,23.57129174,0
SOBOL,MOEAD,DTLZ3,3,412.4539,0.3462149,21.52203,0.1971227,28.47199,2.226825,0.2445373,5.720528535,19.57047959,0
SOBOL,MOEAD,DTLZ3,3,412.4539,0.3462149,21.52203,0.1971227,28.47199,2.226825,0.3376829,5.004123896,20.63840005,0
SOBOL,MOEAD,DTLZ3,3,412.4539,0.3462149,21.52203,0.1971227,51.76678,2.226825,0.3376829,5.00682836,19.42018266,0
