method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
Morris,NSGAIII,DTLZ2,3,554.5455,0.9181818,20,0.7545455,146,2.727273,0.023431685,0.010108416,0.012884403
Morris,NSGAIII,DTLZ2,3,554.5455,0.9181818,20,0.7545455,38,2.727273,0.023397502,0.00854966,0.010408135
Morris,NSGAIII,DTLZ2,3,643.6364,0.4272727,182,0.1818182,110,6.363636,0.033756498,0.013051338,0.015515849
Morris,NSGAIII,DTLZ2,3,643.6364,0.4272727,182,0.6727273,110,6.363636,0.03387568,0.012169644,0.016984928
Morris,NSGAIII,DTLZ2,3,643.6364,0.7545455,128,0.4272727,164,3.454545,0.029120994,0.010168498,0.012363136
Morris,NSGAIII,DTLZ2,3,643.6364,0.7545455,128,0.4272727,56,3.454545,0.028304849,0.010282164,0.015133891
Morris,NSGAIII,DTLZ2,3,643.6364,0.9181818,182,0.6727273,110,6.363636,0.028588002,0.008679196,0.012894135
Morris,NSGAIII,DTLZ2,3,732.7273,0.4272727,164,0.1818182,182,4.181818,0.034554115,0.012409685,0.015009936
Morris,NSGAIII,DTLZ2,3,732.7273,0.4272727,164,0.1818182,182,8.545455,0.036514765,0.012927858,0.016960402
Morris,NSGAIII,DTLZ2,3,732.7273,0.4272727,56,0.1818182,182,4.181818,0.033716061,0.01388224,0.015808908
Morris,NSGAIII,DTLZ2,3,732.7273,0.4272727,56,0.1818182,74,4.181818,0.033782463,0.011116373,0.016032127
Morris,NSGAIII,DTLZ2,3,732.7273,0.9181818,56,0.1818182,74,4.181818,0.029520871,0.012158752,0.01370381
Morris,NSGAIII,DTLZ2,3,732.7273,0.9181818,56,0.6727273,74,4.181818,0.029427026,0.009563607,0.014207583
Morris,NSGAIII,DTLZ2,3,821.8182,0.1,146,0.1,128,4.909091,0.041120541,0.017287984,0.019354341
Morris,NSGAIII,DTLZ2,3,821.8182,0.1,146,0.5909091,128,4.909091,0.043956309,0.016786685,0.016947937
Morris,NSGAIII,DTLZ2,3,821.8182,0.1,38,0.1,128,4.909091,0.040657156,0.018742848,0.018406646
Morris,NSGAIII,DTLZ2,3,821.8182,0.2636364,74,0.4272727,56,4.181818,0.039448027,0.011058551,0.011652464
Morris,NSGAIII,DTLZ2,3,821.8182,0.2636364,74,0.9181818,56,4.181818,0.038917001,0.012030623,0.015379851
Morris,NSGAIII,DTLZ2,3,821.8182,0.3454545,20,1,200,8.545455,0.03848369,0.014923468,0.018320301
Morris,NSGAIII,DTLZ2,3,821.8182,0.3454545,20,1,92,4.181818,0.037136527,0.01317557,0.01430216
Morris,NSGAIII,DTLZ2,3,821.8182,0.3454545,20,1,92,8.545455,0.038707971,0.009663339,0.01212004
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,110,0.3454545,200,7.818182,0.038435355,0.012199034,0.013878958
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,110,0.3454545,92,7.818182,0.038123395,0.014463182,0.016788123
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,182,0.5090909,20,6.363636,0.037909649,0.011900095,0.013433762
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,2,0.3454545,200,7.818182,0.035312395,0.009960507,0.015436131
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,2,0.8363636,200,3.454545,0.034501836,0.01150075,0.01143546
Morris,NSGAIII,DTLZ2,3,821.8182,0.4272727,2,0.8363636,200,7.818182,0.03468822,0.013846597,0.016060276
Morris,NSGAIII,DTLZ2,3,821.8182,0.5090909,146,0.6727273,56,3.454545,0.03509346,0.011576793,0.014889351
Morris,NSGAIII,DTLZ2,3,821.8182,0.5909091,38,0.1,128,4.909091,0.034229385,0.00867922,0.012910251
Morris,NSGAIII,DTLZ2,3,821.8182,0.5909091,38,0.1,20,4.909091,0.034631511,0.013513073,0.01783633
Morris,NSGAIII,DTLZ2,3,821.8182,0.5909091,38,0.1,20,9.272727,0.034901084,0.011161243,0.014825916
Morris,NSGAIII,DTLZ2,3,821.8182,0.7545455,182,0.4272727,164,4.181818,0.033766944,0.010239182,0.01281203
Morris,NSGAIII,DTLZ2,3,821.8182,0.7545455,182,0.4272727,164,8.545455,0.034819936,0.009908928,0.013335706
Morris,NSGAIII,DTLZ2,3,821.8182,0.7545455,182,0.4272727,56,4.181818,0.033923185,0.01113068,0.013839696
Morris,NSGAIII,DTLZ2,3,821.8182,0.7545455,74,0.4272727,56,4.181818,0.033490442,0.011010692,0.015453297
Morris,NSGAIII,DTLZ2,3,821.8182,0.8363636,128,1,200,8.545455,0.034230738,0.012528597,0.015966195
Morris,NSGAIII,DTLZ2,3,821.8182,0.8363636,20,1,200,8.545455,0.03253326,0.011104436,0.015150037
Morris,NSGAIII,DTLZ2,3,821.8182,0.9181818,146,0.1818182,56,6.363636,0.033000373,0.0099934,0.012788538
Morris,NSGAIII,DTLZ2,3,821.8182,0.9181818,182,0.5090909,20,6.363636,0.033272821,0.01243509,0.015189692
Morris,NSGAIII,DTLZ2,3,821.8182,0.9181818,38,0.1818182,56,6.363636,0.031891045,0.010491598,0.016297982
Morris,NSGAIII,DTLZ2,3,821.8182,0.9181818,38,0.6727273,56,6.363636,0.032000456,0.011365313,0.015224286
Morris,NSGAIII,DTLZ2,3,821.8182,1,146,0.6727273,56,3.454545,0.031386511,0.009105661,0.011502262
Morris,NSGAIII,DTLZ2,3,821.8182,1,38,0.1818182,164,3.454545,0.030833524,0.01004291,0.013356665
Morris,NSGAIII,DTLZ2,3,821.8182,1,38,0.1818182,164,7.818182,0.031743839,0.010825798,0.014253467
Morris,NSGAIII,DTLZ2,3,821.8182,1,38,0.6727273,164,3.454545,0.030275476,0.010641763,0.013436878
Morris,NSGAIII,DTLZ2,3,821.8182,1,38,0.6727273,56,3.454545,0.030740528,0.009063328,0.009928644
Morris,NSGAIII,DTLZ2,3,910.9091,0.2636364,200,0.2636364,20,3.454545,0.039135129,0.014049861,0.016542595
Morris,NSGAIII,DTLZ2,3,910.9091,0.2636364,92,0.2636364,20,3.454545,0.038687158,0.010509705,0.016113312
Morris,NSGAIII,DTLZ2,3,910.9091,0.4272727,92,0.1,164,4.181818,0.037026295,0.01304685,0.016086714
Morris,NSGAIII,DTLZ2,3,910.9091,0.4272727,92,0.1,56,4.181818,0.036553248,0.010970625,0.015515023
Morris,NSGAIII,DTLZ2,3,910.9091,0.9181818,200,0.5909091,164,4.181818,0.034174163,0.010654654,0.013614461
Morris,NSGAIII,DTLZ2,3,910.9091,0.9181818,92,0.1,164,4.181818,0.033453797,0.010035981,0.011970193
Morris,NSGAIII,DTLZ2,3,910.9091,0.9181818,92,0.5909091,164,4.181818,0.033480832,0.008966448,0.012776829
Morris,NSGAIII,DTLZ3,3,1000,0.1,110,0.1,164,3.4545455,99.82359185,46.32271885,0
Morris,NSGAIII,DTLZ3,3,1000,0.1,110,0.1,164,7.8181818,100.2239314,46.38702552,0
Morris,NSGAIII,DTLZ3,3,1000,0.26363636,110,0.18181818,200,2.7272727,91.02088751,41.6230959,0
Morris,NSGAIII,DTLZ3,3,1000,0.34545455,200,0.59090909,200,7.8181818,92.40874172,39.21265052,0
Morris,NSGAIII,DTLZ3,3,1000,0.42727273,20,0.42727273,200,7.0909091,89.64341782,24.54030662,0
Morris,NSGAIII,DTLZ3,3,1000,0.42727273,20,0.91818182,200,7.0909091,85.19427594,30.94699966,0
Morris,NSGAIII,DTLZ3,3,1000,0.75454545,110,0.18181818,200,2.7272727,81.62092237,28.01976742,0
Morris,NSGAIII,DTLZ3,3,1000,0.75454545,110,0.18181818,200,7.0909091,81.98675834,25.79836086,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.2636364,128,0.4272727,164,3.454545,33.65980533,14.3513756,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.2636364,20,0.4272727,164,3.454545,35.97040011,15.93633204,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.2636364,20,0.4272727,164,7.818182,40.09391313,19.12617741,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.2636364,20,0.9181818,164,7.818182,41.1131211,15.88142474,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.7545455,128,0.4272727,164,3.454545,19.07643821,10.11341827,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.9181818,182,0.6727273,110,6.363636,19.7658912,9.220860757,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.9181818,74,0.6727273,110,6.363636,19.4152502,9.404822275,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.9181818,74,0.6727273,2,2,18.39070561,9.303648227,0
Morris,NSGAIII,DTLZ3,3,109.0909,0.9181818,74,0.6727273,2,6.363636,20.86601664,9.037873792,0
Morris,NSGAIII,DTLZ3,3,198.1818,0.4272727,164,0.1818182,182,8.545455,45.10439796,21.70667774,0
Morris,NSGAIII,DTLZ3,3,20,0.1,92,0.427273,56,6.36364,22.06571802,19.86079031,0
Morris,NSGAIII,DTLZ3,3,20,0.1,92,0.918182,56,6.36364,22.1301669,17.29854007,0
Morris,NSGAIII,DTLZ3,3,20,0.263636,92,0.509091,92,6.36364,17.56158913,17.20393462,0
Morris,NSGAIII,DTLZ3,3,20,0.263636,92,1,92,6.36364,18.91589555,18.94859235,0
Morris,NSGAIII,DTLZ3,3,20,0.4272727,128,0.2636364,146,7.090909,20.45872583,20.83090731,0
Morris,NSGAIII,DTLZ3,3,20,0.590909,92,0.918182,56,6.36364,16.40600152,19.10508406,0
Morris,NSGAIII,DTLZ3,3,20,0.5909091,92,0.9181818,164,6.363636,16.53411909,19.6429513,0
Morris,NSGAIII,DTLZ3,3,20,0.8363636,20,0.1818182,110,7.818182,17.78771432,19.0115619,0
Morris,NSGAIII,DTLZ3,3,20,0.8363636,20,0.6727273,110,3.454545,12.59079592,17.22567323,0
Morris,NSGAIII,DTLZ3,3,20,0.8363636,20,0.6727273,110,7.818182,16.98566872,16.38088754,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.1,146,0.5909091,128,4.909091,78.43386999,34.03232317,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.2636364,74,0.9181818,56,4.181818,60.3949326,19.65223872,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.4272727,110,0.3454545,92,7.818182,56.20649069,19.46009593,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.4272727,146,0.1818182,164,2,51.25214262,16.85506626,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.4272727,146,0.1818182,164,6.363636,55.74730762,17.34182167,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.4272727,146,0.1818182,56,6.363636,56.71776783,19.49361238,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.8363636,128,0.5090909,200,8.545455,45.17510405,15.98273203,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.8363636,128,1,200,8.545455,45.43199668,20.67219199,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,110,0.3454545,92,7.818182,42.54493013,15.66808046,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,146,0.1818182,56,6.363636,42.05249116,11.48784406,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,182,0.5090909,20,6.363636,44.632867,14.96830965,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,182,1,128,6.363636,42.69782736,16.22125472,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,182,1,20,6.363636,46.05599071,13.73823263,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,74,1,128,2,40.55301975,16.01134163,0
Morris,NSGAIII,DTLZ3,3,287.2727,0.9181818,74,1,128,6.363636,43.11339759,14.29253718,0
Morris,NSGAIII,DTLZ3,3,287.2727,1,38,0.1818182,164,7.818182,42.63729118,16.95689562,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.2636364,200,0.2636364,128,3.454545,69.61463713,23.82449452,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.2636364,200,0.2636364,20,3.454545,70.27695596,22.43816563,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.7545455,200,0.2636364,128,3.454545,51.85027586,15.69976687,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.7545455,200,0.2636364,128,7.818182,56.05138881,18.13055813,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.7545455,200,0.7545455,128,7.818182,56.09523308,18.79487642,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.9181818,200,0.5909091,164,4.181818,49.89015961,15.42271388,0
Morris,NSGAIII,DTLZ3,3,376.3636,0.9181818,200,0.5909091,164,8.545455,52.10078126,17.78424208,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.1,110,0.1,164,7.818182,96.77555842,28.39279658,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.2636364,110,0.1818182,200,2.727273,81.41200094,21.70753978,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.2636364,110,0.6727273,200,2.727273,77.36362683,28.35289221,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.2636364,2,0.6727273,200,2.727273,80.76605376,27.22454702,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.2636364,2,0.6727273,92,2.727273,78.76506986,24.66651413,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.3454545,200,0.5909091,200,7.818182,78.09832421,22.42269968,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.3454545,92,0.5909091,200,7.818182,77.53897409,27.71782852,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.3454545,92,0.5909091,92,7.818182,76.62476342,22.49607333,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.4272727,128,0.9181818,200,7.090909,73.20728715,24.26600939,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.4272727,20,0.9181818,200,7.090909,74.91929903,23.66509798,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.5909091,110,0.1,164,7.818182,68.24836501,22.14000751,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.5909091,110,0.5909091,164,7.818182,67.78544848,20.00016876,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.5909091,2,0.5909091,164,7.818182,73.28620924,21.78277302,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.5909091,2,0.5909091,56,7.818182,73.24793465,21.2753883,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.8363636,92,0.1,92,3.454545,59.46433915,15.67977746,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.8363636,92,0.5909091,92,3.454545,59.24393068,19.26449316,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.8363636,92,0.5909091,92,7.818182,62.65356434,17.70120753,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.9181818,128,0.9181818,200,7.090909,60.04082833,18.60581137,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.9181818,128,0.9181818,92,2.727273,58.96450033,15.29082028,0
Morris,NSGAIII,DTLZ3,3,465.4545,0.9181818,128,0.9181818,92,7.090909,60.81830159,20.1483317,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.1,200,0.4272727,56,2,89.740456,29.40831295,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.1,92,0.4272727,56,2,87.02644149,30.45239336,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.1,92,0.4272727,56,6.363636,93.16795861,30.54530308,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.2636364,92,0.5090909,200,6.363636,85.8792444,34.11884523,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.2636364,92,0.5090909,92,6.363636,83.6393094,29.75079765,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.3454545,128,0.6727273,110,3.454545,78.60234206,21.0590388,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.3454545,128,0.6727273,2,3.454545,74.8652342,27.18101332,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.3454545,20,0.6727273,110,3.454545,79.37298421,28.99292332,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.4272727,128,0.2636364,146,2.727273,74.88903983,23.92174623,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.4272727,128,0.2636364,146,7.090909,77.29260474,21.86744614,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.7545455,200,0.5090909,200,2,65.35229979,23.84315687,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.7545455,92,0.5090909,200,2,66.05655059,20.84140766,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.7545455,92,0.5090909,200,6.363636,67.84305381,20.6240776,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.8363636,20,0.6727273,110,3.454545,66.49754527,24.51822213,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.9181818,128,0.2636364,146,2.727273,62.89980156,17.57199139,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.9181818,128,0.7545455,146,2.727273,63.8027876,16.09928565,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.9181818,20,0.7545455,146,2.727273,66.16932594,19.69699741,0
Morris,NSGAIII,DTLZ3,3,554.5455,0.9181818,20,0.7545455,38,2.727273,66.99827465,19.54427877,0
Morris,NSGAIII,DTLZ3,3,643.6364,0.4272727,182,0.1818182,110,6.363636,81.53515389,23.61602559,0
Morris,NSGAIII,DTLZ3,3,643.6364,0.4272727,182,0.6727273,110,6.363636,80.86433146,28.8775689,0
Morris,NSGAIII,DTLZ3,3,643.6364,0.7545455,128,0.4272727,164,3.454545,72.20963156,17.69709228,0
Morris,NSGAIII,DTLZ3,3,643.6364,0.7545455,128,0.4272727,56,3.454545,73.03682693,19.84789744,0
Morris,NSGAIII,DTLZ3,3,643.6364,0.9181818,182,0.6727273,110,6.363636,71.14865385,23.45492452,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.4272727,164,0.1818182,182,4.181818,83.7627696,31.33558938,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.4272727,164,0.1818182,182,8.545455,87.00181602,31.08252815,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.4272727,56,0.1818182,182,4.181818,84.87658446,27.28968668,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.4272727,56,0.1818182,74,4.181818,84.20832883,32.19394798,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.9181818,56,0.1818182,74,4.181818,73.62220058,23.59135982,0
Morris,NSGAIII,DTLZ3,3,732.7273,0.9181818,56,0.6727273,74,4.181818,73.42818131,28.34895715,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.1,146,0.1,128,4.909091,101.9610732,51.82212773,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.1,146,0.5909091,128,4.909091,97.72062567,40.77998517,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.1,38,0.1,128,4.909091,102.1505155,46.14029132,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.2636364,74,0.4272727,56,4.181818,89.36623995,32.33169046,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.2636364,74,0.9181818,56,4.181818,91.20389326,35.85207799,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.3454545,20,1,200,8.545455,92.39459487,32.54557871,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.3454545,20,1,92,4.181818,87.10233706,26.74175572,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.3454545,20,1,92,8.545455,88.81170878,24.37964561,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,110,0.3454545,200,7.818182,88.51338308,22.53589733,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,110,0.3454545,92,7.818182,88.973142,31.99534631,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,182,0.5090909,20,6.363636,86.69062621,32.03376226,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,2,0.3454545,200,7.818182,88.77210887,40.87483866,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,2,0.8363636,200,3.454545,86.82752117,28.6731092,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.4272727,2,0.8363636,200,7.818182,90.08757052,29.57536073,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.5090909,146,0.6727273,56,3.454545,84.78236983,25.87926108,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.5909091,38,0.1,128,4.909091,82.88736334,23.46607625,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.5909091,38,0.1,20,4.909091,82.14835267,27.57127546,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.5909091,38,0.1,20,9.272727,85.39031764,36.59724568,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.7545455,182,0.4272727,164,4.181818,81.29619328,28.40451441,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.7545455,182,0.4272727,164,8.545455,81.29611719,27.87697626,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.7545455,182,0.4272727,56,4.181818,81.26310601,27.5009144,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.7545455,74,0.4272727,56,4.181818,79.86645876,23.35888754,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.8363636,128,1,200,8.545455,78.72516259,28.1579499,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.8363636,20,1,200,8.545455,82.22414979,21.88292278,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.9181818,146,0.1818182,56,6.363636,79.30925368,38.0932203,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.9181818,182,0.5090909,20,6.363636,78.5759893,26.31371827,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.9181818,38,0.1818182,56,6.363636,78.86463481,24.50498888,0
Morris,NSGAIII,DTLZ3,3,821.8182,0.9181818,38,0.6727273,56,6.363636,79.17289129,25.0717273,0
Morris,NSGAIII,DTLZ3,3,821.8182,1,146,0.6727273,56,3.454545,77.38290819,28.19481851,0
Morris,NSGAIII,DTLZ3,3,821.8182,1,38,0.1818182,164,3.454545,77.38376879,26.85973585,0
Morris,NSGAIII,DTLZ3,3,821.8182,1,38,0.1818182,164,7.818182,76.8840172,24.92605604,0
Morris,NSGAIII,DTLZ3,3,821.8182,1,38,0.6727273,164,3.454545,75.59433934,27.48823242,0
Morris,NSGAIII,DTLZ3,3,821.8182,1,38,0.6727273,56,3.454545,77.01666232,28.32955772,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.2636364,200,0.2636364,20,3.454545,90.97753405,38.54332004,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.2636364,92,0.2636364,20,3.454545,89.96976629,38.25642662,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.4272727,92,0.1,164,4.181818,87.72374259,37.06019965,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.4272727,92,0.1,56,4.181818,86.87709931,26.96801684,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.9181818,200,0.5909091,164,4.181818,79.38612511,23.3767398,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.9181818,92,0.1,164,4.181818,79.84801038,26.03303359,0
Morris,NSGAIII,DTLZ3,3,910.9091,0.9181818,92,0.5909091,164,4.181818,79.52047751,26.31157495,0
Morris,NSGAIII,DTLZ4,3,1000,0.1,110,0.1,164,3.4545455,0.069876905,0.046786283,0.017723932
Morris,NSGAIII,DTLZ4,3,1000,0.1,110,0.1,164,7.8181818,0.072827136,0.041649964,0.019070537
Morris,NSGAIII,DTLZ4,3,1000,0.26363636,110,0.18181818,200,2.7272727,0.068297945,0.030863112,0.014320544
Morris,NSGAIII,DTLZ4,3,1000,0.34545455,200,0.59090909,200,7.8181818,0.07070735,0.03646796,0.018465175
Morris,NSGAIII,DTLZ4,3,1000,0.42727273,20,0.42727273,200,7.0909091,0.067966185,0.040619393,0.019092277
Morris,NSGAIII,DTLZ4,3,1000,0.42727273,20,0.91818182,200,7.0909091,0.068844828,0.033708493,0.022529694
Morris,NSGAIII,DTLZ4,3,1000,0.75454545,110,0.18181818,200,2.7272727,0.062617048,0.033387654,0.018368164
Morris,NSGAIII,DTLZ4,3,1000,0.75454545,110,0.18181818,200,7.0909091,0.062814718,0.032975399,0.02286615
Morris,NSGAIII,DTLZ4,3,109.0909,0.2636364,128,0.4272727,164,3.454545,0.021009331,0.307247251,0.129751487
Morris,NSGAIII,DTLZ4,3,109.0909,0.2636364,20,0.4272727,164,3.454545,0.019145404,0.251067195,0.101685037
Morris,NSGAIII,DTLZ4,3,109.0909,0.2636364,20,0.4272727,164,7.818182,0.023342704,0.257746315,0.099124835
Morris,NSGAIII,DTLZ4,3,109.0909,0.2636364,20,0.9181818,164,7.818182,0.022075252,0.255828729,0.100484075
Morris,NSGAIII,DTLZ4,3,109.0909,0.7545455,128,0.4272727,164,3.454545,0.010591361,0.273862971,0.119868476
Morris,NSGAIII,DTLZ4,3,109.0909,0.9181818,182,0.6727273,110,6.363636,0.010157067,0.247501726,0.10685369
Morris,NSGAIII,DTLZ4,3,109.0909,0.9181818,74,0.6727273,110,6.363636,0.010653999,0.307240576,0.138160962
Morris,NSGAIII,DTLZ4,3,109.0909,0.9181818,74,0.6727273,2,2,0.010791476,0.194004472,0.079227326
Morris,NSGAIII,DTLZ4,3,109.0909,0.9181818,74,0.6727273,2,6.363636,0.011635097,0.232749536,0.100975969
Morris,NSGAIII,DTLZ4,3,198.1818,0.4272727,164,0.1818182,182,8.545455,0.02747504,0.1832079,0.065028918
Morris,NSGAIII,DTLZ4,3,20,0.1,92,0.427273,56,6.36364,0.016677979,0.139077909,0.048819287
Morris,NSGAIII,DTLZ4,3,20,0.1,92,0.918182,56,6.36364,0.011551718,0.209079251,0.091220028
Morris,NSGAIII,DTLZ4,3,20,0.263636,92,0.509091,92,6.36364,0.012621944,0.19960784,0.082122939
Morris,NSGAIII,DTLZ4,3,20,0.263636,92,1,92,6.36364,0.00691756,0.234838835,0.100585588
Morris,NSGAIII,DTLZ4,3,20,0.4272727,128,0.2636364,146,7.090909,0.020219117,0.196235004,0.072660414
Morris,NSGAIII,DTLZ4,3,20,0.590909,92,0.918182,56,6.36364,0.003118422,0.242590474,0.117358462
Morris,NSGAIII,DTLZ4,3,20,0.5909091,92,0.9181818,164,6.363636,0.007952967,0.223260495,0.103500844
Morris,NSGAIII,DTLZ4,3,20,0.8363636,20,0.1818182,110,7.818182,0.010928533,0.274181551,0.117982822
Morris,NSGAIII,DTLZ4,3,20,0.8363636,20,0.6727273,110,3.454545,0.004140559,0.244308407,0.113857733
Morris,NSGAIII,DTLZ4,3,20,0.8363636,20,0.6727273,110,7.818182,0.0059943,0.28815369,0.130206961
Morris,NSGAIII,DTLZ4,3,287.2727,0.1,146,0.5909091,128,4.909091,0.052329453,0.112484633,0.031079494
Morris,NSGAIII,DTLZ4,3,287.2727,0.2636364,74,0.9181818,56,4.181818,0.038179278,0.065346752,0.030632367
Morris,NSGAIII,DTLZ4,3,287.2727,0.4272727,110,0.3454545,92,7.818182,0.035510379,0.073521706,0.036656455
Morris,NSGAIII,DTLZ4,3,287.2727,0.4272727,146,0.1818182,164,2,0.030961875,0.126843665,0.042322094
Morris,NSGAIII,DTLZ4,3,287.2727,0.4272727,146,0.1818182,164,6.363636,0.032491788,0.091537347,0.033313978
Morris,NSGAIII,DTLZ4,3,287.2727,0.4272727,146,0.1818182,56,6.363636,0.033502825,0.14672296,0.054103292
Morris,NSGAIII,DTLZ4,3,287.2727,0.8363636,128,0.5090909,200,8.545455,0.028773486,0.196061696,0.075231353
Morris,NSGAIII,DTLZ4,3,287.2727,0.8363636,128,1,200,8.545455,0.028685089,0.099644752,0.041364247
Morris,NSGAIII,DTLZ4,3,287.2727,0.9181818,110,0.3454545,92,7.818182,0.025832687,0.073771685,0.033142858
Morris,NSGAIII,DTLZ4,3,287.2727,0.9181818,146,0.1818182,56,6.363636,0.026170722,0.144985262,0.054239427
